,Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID,MLBID
42,Dansby Swanson,CHC,153.274,629.337,568.684,137.184,88.6438,24.7038,1.97151,21.865,77.8923,74.9993,52.6862,1.06259,159.388,3.20657,3.87814,0.881954,8.72772,15.7339,3.72679,0.241231,0.08371699105566652,0.2532633549274872,0.330552,0.307225,0.40695,0.310542,0.714175,0.165719,5.05666,0.294701,0.47384,0.673418,73.077,-1.284,98.0345,1.14726,2.4046,-0.3147571086883545,9.500609397888184,3.11903,150.89999389648438,3.51843,-0.714909,0.589465,3.51843,0.714909,4.21405,676.1,4.418954248,676.1,4.418954248,,,,,,,,,,,,,,,,,,,Dansby Swanson,18314,621020,621020.0
43,Austin Riley,ATL,145.964,625.512,567.291,146.331,88.0777,28.4062,2.13716,27.7096,81.3369,85.3984,46.2389,1.00458,163.205,7.07154,4.4425,0.467558,9.51431,2.44457,0.869265,0.257946,0.07392168335699396,0.2609142590389953,0.283319,0.319403,0.462091,0.335734,0.781494,0.204144,3.34456,0.311489,-0.0925676,-0.793832,85.4264,11.5174,115.102,-0.8864,-3.03464,10.309976279735563,-1.1575218439102173,3.06563,64.79000091552734,2.87495,-1.25978,0.888595,2.87495,1.25978,3.81521,766.4,5.249315068,766.4,5.249315068,,,,,,,,,,,,,,,,,,,Austin Riley,18360,663586,663586.0
44,Freddie Freeman,LAD,143.041,617.431,540.024,150.38,93.259,33.1693,1.77985,22.1722,83.8623,83.9707,64.5323,7.59729,114.431,7.72089,4.91431,0.240085,10.3733,7.70635,2.14218,0.27847,0.1045174278583356,0.18533406971791178,0.563943,0.36072,0.469657,0.355577,0.830377,0.191187,4.18258,0.313978,-0.777605,-0.378494,94.2705,21.3162,128.971,-1.1561,0.137736,19.98545730113983,-10.946867495775225,3.06274,68.81999969482422,2.66251,0.134387,0.791451,2.66251,-0.134387,3.94473,842.5,5.891608391,842.5,5.891608391,,,,,,,,,,,,,,,,,,,Freddie Freeman,5361,518692,518692.0
45,Jazz Chisholm Jr.,NYY,139.897,584.53,518.734,123.603,74.3201,19.1145,2.29823,27.8703,79.4553,76.4984,56.0801,1.97781,155.424,4.93477,3.71787,1.06353,6.24914,32.2848,7.9278,0.238279,0.09594049920448909,0.26589567686859533,0.360821,0.316416,0.445171,0.328313,0.761586,0.206892,6.2249,0.282267,0.070748,2.33001,76.3078,7.2411,110.242,2.40075,-1.71655,9.476513147354126,0.2415239810943603,3.01833,20.489999771118164,1.73668,0.636634,1.20015,1.73668,-0.636634,3.3998,726.5,5.189285714,726.5,5.189285714,,,,,,,,,,,,,,,,,,,Jazz Chisholm Jr.,20454,665862,665862.0
46,Roman Anthony,BOS,140.589,609.566,525.105,139.224,87.5542,30.6167,2.50156,18.5512,85.2438,67.6004,74.8272,1.09113,153.267,4.99114,3.64801,0.994773,10.0081,10.8869,3.1562,0.265135,0.12275487806078424,0.2514362677708402,0.488213,0.359928,0.438954,0.348885,0.798882,0.173819,4.85093,0.33808,0.0837382,-0.212882,89.7574,17.7324,120.681,-0.129144,1.18972,14.729264050722122,-6.765414714813232,2.96135,52.40999984741211,2.83687,0.125017,0.570504,2.83687,-0.125017,4.23933,791.5,5.613475177,791.5,5.613475177,,,,,,,,,,,,,,,,,,,Roman Anthony,31812,701350,701350.0
47,Brendan Donovan,SEA,131.248,563.645,500.847,133.706,93.1729,26.9487,0.928753,12.6554,64.1694,57.4332,48.0799,1.98018,78.2227,9.44071,3.5473,1.7305,9.26384,4.69794,2.31652,0.266959,0.08530174134428586,0.13878008320840246,0.614655,0.340312,0.400278,0.32487,0.74059,0.133319,3.08977,0.292735,-0.079508,-0.990824,72.0058,5.4068,114.866,-1.07033,-0.708717,8.805486917495728,0.7090817093849182,2.9583,274.9200134277344,3.01444,-0.301956,0.710867,3.01444,0.301956,4.05218,630.5,4.812977099,630.5,4.812977099,,,,,,,,,,,,,,,,,,,Brendan Donovan,24679,680977,680977.0
48,Riley Greene,DET,148.29,629.522,564.909,145.339,87.3414,27.1047,3.0161,27.8772,81.9053,88.5557,55.8826,1.8848,176.26,4.5624,3.98289,0.184968,9.41636,3.64186,1.22584,0.257279,0.08876989207684559,0.27999021479789427,0.317047,0.326986,0.463982,0.339808,0.790968,0.206703,4.01122,0.322031,-0.0967552,-0.736825,88.0568,13.6739,118.374,-0.83358,1.64281,12.799539744853972,-5.616186499595642,2.95176,78.25,2.65409,1.33685,0.889101,2.65409,-1.33685,3.81453,793.4,5.36081081,793.4,5.36081081,,,,,,,,,,,,,,,,,,,Riley Greene,25976,682985,682985.0
49,Rafael Devers,SF,149.934,649.731,556.956,140.848,81.3161,28.1451,1.05414,30.3327,87.5268,90.7995,82.2517,9.89276,159.806,5.94563,4.04203,0.535616,11.3405,2.04751,0.87425,0.252889,0.12659346714255593,0.24595717304546036,0.514698,0.352814,0.470593,0.351616,0.823408,0.217704,2.72822,0.297998,-0.521947,-1.00228,97.1126,20.3419,126.25,-1.52423,0.710081,18.63386869430542,-11.897715032100676,2.93901,56.91999816894531,1.38975,0.0819165,1.1274,1.38975,-0.0819165,3.49681,866.5,5.776666666,866.5,5.776666666,,,,,,,,,,,,,,,,,,,Rafael Devers,17350,646240,646240.0
50,Kyle Schwarber,PHI,150.031,657.055,548.649,126.3,63.8694,19.9392,0.971446,41.5196,97.4222,104.392,97.0357,4.29683,184.559,7.20222,3.60258,0.565492,7.14904,6.33241,1.96667,0.230201,0.1476827662828835,0.28088820570576284,0.525772,0.351167,0.497113,0.363056,0.84828,0.266912,3.61994,0.259923,-1.31349,-0.620326,104.31,26.6738,132.68,-1.93382,-1.30406,23.51537775993347,-17.322124123573303,2.87024,24.07999992370605,1.98058,0.3414,1.9662,1.98058,-0.3414,2.3784,932.9,6.219333333,932.9,6.219333333,,,,,,,,,,,,,,,,,,,Kyle Schwarber,16478,656941,656941.0
51,Manny Machado,SD,146.563,628.315,570.136,149.621,96.0137,26.8968,0.477576,26.2325,78.4222,88.0406,51.0631,3.81612,121.653,2.43676,4.46817,0.211025,12.2773,9.30328,2.61743,0.26243,0.08126990442691961,0.19361785091872707,0.419745,0.323387,0.449314,0.331625,0.772701,0.186884,3.7438,0.289155,-0.530137,-0.173077,83.7132,9.47292,112.517,-0.703213,-1.52079,8.591977417469025,-1.815803289413452,2.86895,38.68999862670898,2.6053,0.944113,0.56851,2.6053,-0.944113,4.24199,760.4,5.172789115,760.4,5.172789115,,,,,,,,,,,,,,,,,,,Manny Machado,11493,592518,592518.0
52,Yainer Diaz,HOU,130.484,518.651,488.84,131.469,86.6045,23.6546,1.4037,19.8062,57.6927,67.6592,22.1521,1.0962,89.5472,2.9581,4.15839,0.54269,11.532,1.07487,0.446298,0.268941,0.04271099448376654,0.17265405831667155,0.247379,0.302213,0.444623,0.319736,0.746837,0.175683,2.48905,0.291058,0.097811,-0.69806,64.096,2.81341,105.373,-0.600249,-0.755732,2.6845091581344604,7.477252721786499,2.86607,110.54000091552734,1.87723,0.0596463,0.823238,1.87723,-0.0596463,3.90235,584.8,4.498461538,584.8,4.498461538,,,,,,,,,,,,,,,,,,,Yainer Diaz,23003,673237,673237.0
53,Brice Turang,MIL,148.818,633.252,566.322,145.479,102.69,24.9485,2.74052,15.0999,80.0337,66.8838,57.5445,1.1332,131.994,2.14799,4.06312,3.1744,8.22374,29.4114,6.25813,0.256884,0.09087140664380058,0.20843834681927575,0.435964,0.325629,0.390605,0.31404,0.716234,0.133721,6.00268,0.308012,0.0505632,2.25495,75.3301,0.506481,101.467,2.30552,1.00959,3.4068470001220703,3.454333662986756,2.85755,52.43000030517578,1.5966,0.965223,1.02424,1.5966,-0.965223,3.63434,694.9,4.663758389,694.9,4.663758389,,,,,,,,,,,,,,,,,,,Brice Turang,22186,668930,668930.0
54,Pete Alonso,BAL,152.678,654.543,575.542,145.175,80.4024,27.7155,1.07736,35.9794,84.7657,102.533,59.8388,4.42548,150.072,12.7343,6.22191,0.205447,12.1229,1.87749,0.90062,0.25224,0.09142073171663283,0.22927752645739088,0.398733,0.332776,0.491681,0.351082,0.824457,0.239441,2.65416,0.275946,-1.15988,-0.974,97.5475,20.2082,127.835,-2.13388,-1.65698,19.339638471603397,-14.02065122127533,2.84913,24.459999084472656,2.39265,-0.83452,1.45214,2.39265,0.83452,3.06381,881.3,5.760130718,881.3,5.760130718,,,,,,,,,,,,,,,,,,,Pete Alonso,19251,624413,624413.0
55,Matt Olson,ATL,153.561,665.588,576.38,142.641,82.0481,30.0923,1.02704,29.4737,87.2506,93.0168,79.2676,3.75381,159.651,5.37289,4.33797,0.229171,11.0951,0.99479,0.266019,0.247477,0.1190940942444876,0.23986460092429554,0.496504,0.341593,0.456658,0.344386,0.79825,0.20918,2.46185,0.288992,-0.848182,-0.985623,95.5755,16.9312,121.03,-1.83381,2.79368,14.755820393562315,-9.05513334274292,2.84889,50.04999923706055,2.71952,-0.407517,1.24513,2.71952,0.407517,3.33982,844.0,5.48051948,844.0,5.48051948,,,,,,,,,,,,,,,,,,,Matt Olson,14344,621566,621566.0
56,Andy Pages,LAD,139.854,573.772,524.375,134.156,81.7692,28.1879,1.67566,22.5234,72.8229,75.8283,35.2132,0.645641,127.051,8.30619,4.98277,0.8956,7.10298,9.97151,3.58404,0.25584,0.061371415823706976,0.22143116080952013,0.277157,0.310146,0.444845,0.32485,0.754991,0.189005,4.6521,0.293939,0.26116,-0.296277,73.2901,5.49448,107.863,-0.0351165,1.06467,5.297066885977984,2.821386337280273,2.81742,138.41000366210938,2.19301,-2.17796,0.250724,2.19301,2.17796,4.6657,672.0,4.8,672.0,4.8,,,,,,,,,,,,,,,,,,,Andy Pages,24816,681624,681624.0
57,Gleyber Torres,DET,147.729,635.453,554.023,142.533,98.448,25.9166,0.818667,17.3498,78.8475,68.2242,70.8071,0.305424,109.42,3.93063,5.46504,1.22718,10.4125,5.48936,2.4465,0.25727,0.11142775311470716,0.17219212121116748,0.647114,0.342577,0.400952,0.327411,0.743529,0.143683,3.18256,0.289295,-0.646343,-1.04531,82.4904,7.4068,109.834,-1.69165,-2.46951,5.6739314794540405,-0.1897413730621338,2.7988,246.7899932861328,2.85497,-1.48223,0.508657,2.85497,1.48223,4.32179,716.6,4.841891891,716.6,4.841891891,,,,,,,,,,,,,,,,,,,Gleyber Torres,16997,650402,650402.0
58,Masyn Winn,STL,144.244,610.835,557.719,139.581,95.8499,28.3514,2.45995,12.9202,71.9147,60.3973,40.963,0.172482,110.74,5.03345,4.50467,2.61484,8.28655,13.6381,3.72246,0.250272,0.06706066286312998,0.1812928204834366,0.369901,0.305116,0.379427,0.299541,0.684543,0.129154,5.00527,0.28881,0.528111,0.267928,65.4726,-6.70219,90.4773,0.796039,5.90158,-6.078928232192993,12.57953929901123,2.78023,295.5899963378906,2.99716,-0.108799,0.485284,2.99716,0.108799,4.35295,594.2,4.126388888,594.2,4.126388888,,,,,,,,,,,,,,,,,,,Masyn Winn,27479,691026,691026.0
59,Nico Hoerner,CHC,145.961,606.641,554.55,153.998,117.522,26.7895,2.99822,6.68844,73.7012,55.5198,38.4475,1.0068,56.7146,9.04231,3.91363,0.687625,9.69279,26.0266,6.29183,0.277699,0.0633776813634423,0.09348955972313114,0.677911,0.332513,0.373003,0.310835,0.705517,0.0953047,5.94363,0.297558,0.532541,1.54601,70.5858,-1.09353,98.2355,2.07855,3.41214,0.8134258985519409,5.759462118148804,2.7731,105.12999725341795,2.97605,-0.532248,1.51073,2.97605,0.532248,2.9857,642.2,4.398630136,642.2,4.398630136,,,,,,,,,,,,,,,,,,,Nico Hoerner,21479,663538,663538.0
60,Carlos Correa,HOU,129.216,545.508,489.884,129.101,88.3018,24.0985,0.793786,15.9072,64.2641,62.757,48.7779,1.78223,107.609,3.13437,3.51481,0.196863,12.4269,0.286661,0.150327,0.263534,0.08941738709606459,0.1972638348108552,0.453287,0.331946,0.413381,0.324758,0.745327,0.149847,1.90851,0.306027,0.00781913,-0.918111,69.6392,5.18323,108.833,-0.910292,1.111,4.768694221973419,3.498967409133911,2.76685,273.6600036621094,1.7285,-0.0137734,0.66178,1.7285,0.0137734,4.11763,614.1,4.760465116,614.1,4.760465116,,,,,,,,,,,,,,,,,,,Carlos Correa,14162,621043,621043.0
61,Brent Rooker,OAK,149.846,640.497,569.481,150.331,85.0774,30.8424,1.731,32.68,86.9933,95.6339,60.4885,2.82887,162.692,6.40946,3.89888,0.219131,8.5849,6.35807,1.78367,0.263979,0.09443994273197222,0.2540089961389359,0.371797,0.339273,0.496374,0.356908,0.835646,0.232395,3.93671,0.311239,-0.424988,-0.443447,98.4839,22.8043,129.885,-0.868436,-1.62152,21.754666447639465,-16.737605571746826,2.73115,47.869998931884766,1.42711,-0.477221,0.973782,1.42711,0.477221,3.70162,886.3,5.908666666,886.3,5.908666666,,,,,,,,,,,,,,,,,,,Brent Rooker,19627,667670,667670.0
62,Xander Bogaerts,SD,136.573,569.478,512.782,135.48,96.2392,25.1013,1.18991,12.9495,67.5079,58.4635,45.9108,1.60765,99.8277,4.42925,5.48796,0.867844,11.4444,16.652,3.78494,0.264206,0.08061909327489386,0.17529685080020652,0.4599,0.326797,0.393558,0.314725,0.720355,0.129352,4.85379,0.302177,0.303178,0.82335,68.0602,0.772074,100.908,1.12653,-1.0233,1.7375205159187317,5.299510717391968,2.6919,240.75,3.1125,-0.845279,0.718554,3.1125,0.845279,4.04193,614.5,4.485401459,614.5,4.485401459,,,,,,,,,,,,,,,,,,,Xander Bogaerts,12161,593428,593428.0
63,Jackson Chourio,MIL,144.939,629.203,580.323,155.933,95.2793,33.6772,3.67348,23.3026,86.3336,83.4222,38.9983,2.31996,127.555,3.7319,4.68827,1.46076,8.93227,23.5774,6.52937,0.268699,0.06198047371039236,0.20272471682429996,0.305738,0.316472,0.459855,0.331922,0.776327,0.191155,6.17957,0.30549,0.879602,1.14582,83.9833,9.63816,113.717,2.02542,-0.48425,12.254626989364624,-7.001962274312973,2.6792,19.06999969482422,1.41373,-0.632766,0.352126,1.41373,0.632766,4.5305,786.2,5.422068965,786.2,5.422068965,,,,,,,,,,,,,,,,,,,Jackson Chourio,28806,694192,694192.0
64,Luke Keaschall,MIN,126.484,536.139,470.994,125.665,86.2491,26.6655,1.67325,11.077,69.5061,55.5343,49.4034,0.982574,91.9026,10.5058,4.62785,0.607441,8.45946,23.9101,5.91663,0.266808,0.09214662615478449,0.17141562169512012,0.537563,0.346523,0.401083,0.328838,0.747607,0.134276,5.71132,0.307501,-0.496692,1.40065,70.2192,6.87024,110.31,0.90396,-1.26016,7.41894793510437,0.106178879737854,2.65789,130.38999938964844,2.26175,0.996257,1.08578,2.26175,-0.996257,3.55229,636.5,5.051587301,636.5,5.051587301,,,,,,,,,,,,,,,,,,,Luke Keaschall,33321,807712,807712.0
65,J.T. Realmuto,PHI,120.996,474.158,432.331,109.239,71.6693,21.2465,2.4578,13.8654,54.9271,53.828,31.0362,0.930411,114.427,7.26246,3.0299,0.497936,8.24148,6.6935,2.10764,0.252674,0.06545539672429865,0.24132673075219654,0.27123,0.311484,0.409402,0.313176,0.720887,0.156728,4.8627,0.310594,-0.204103,-0.244246,56.0718,0.046385,98.51,-0.448349,1.9081,-1.2856920063495636,10.956915378570557,2.6035,213.88999938964844,2.15806,0.414879,0.410686,2.15806,-0.414879,4.45242,504.0,4.165289256,504.0,4.165289256,,,,,,,,,,,,,,,,,,,J.T. Realmuto,11739,592663,592663.0
66,CJ Abrams,WSH,140.503,612.88,555.622,137.798,86.7365,29.2632,4.11821,17.6798,80.6715,64.4964,38.8041,1.63164,118.268,12.7792,3.89565,1.77841,6.83938,29.8542,7.05873,0.248006,0.06331435191228299,0.1929708915285211,0.328104,0.309901,0.410956,0.312817,0.720858,0.16295,6.77429,0.283584,0.562569,2.1778,72.2978,-0.118626,99.8947,2.74037,-3.1869,2.6639064848423004,2.3541836738586426,2.59963,63.47999954223633,1.76558,-0.0806668,1.06965,1.76558,0.0806668,3.5738,686.3,4.867375886,686.3,4.867375886,,,,,,,,,,,,,,,,,,,CJ Abrams,25768,682928,682928.0
67,Michael Harris II,ATL,137.926,567.257,531.846,141.016,91.6938,26.6103,3.165,19.5463,68.4036,70.1917,24.745,1.55562,110.299,4.38531,4.13786,2.14243,8.42809,17.8268,4.98178,0.265143,0.04362220298735847,0.19444273054365133,0.224345,0.301082,0.437335,0.316322,0.738417,0.172191,5.55506,0.299083,0.531242,0.737867,68.5304,1.50461,101.805,1.26911,1.83109,2.48262619972229,3.9595699310302734,2.59004,101.54000091552734,2.96441,-0.882013,0.422516,2.96441,0.882013,4.43665,648.2,4.697101449,648.2,4.697101449,,,,,,,,,,,,,,,,,,,Michael Harris II,25931,671739,671739.0
68,James Wood,WSH,146.033,630.211,549.39,141.878,85.2106,30.5959,2.00629,24.0652,82.4325,79.6194,73.3918,4.77275,186.42,3.46957,3.34232,0.617287,9.43864,15.6889,5.62185,0.258246,0.1164559171452101,0.2958056904750948,0.39369,0.347429,0.452651,0.345153,0.800081,0.194405,4.87846,0.344233,0.578895,-0.202904,90.8877,16.4234,122.046,0.37599,-1.91366,16.842752784490585,-13.279633283615112,2.50977,33.560001373291016,2.15208,0.141915,0.229788,2.15208,-0.141915,4.69362,814.7,5.580136986,814.7,5.580136986,,,,,,,,,,,,,,,,,,,James Wood,29518,695578,695578.0
69,Michael Busch,CHC,141.132,588.885,517.44,128.846,71.8715,25.5364,2.56685,28.871,78.0359,79.2718,59.749,1.50952,147.821,7.69309,3.36291,0.639666,7.0898,3.65786,0.838887,0.249006,0.10146123606476647,0.25101845012184043,0.404199,0.333684,0.475666,0.347868,0.80935,0.22666,3.86308,0.29053,-0.730247,-0.521704,86.2261,16.6448,123.675,-1.25195,0.295515,15.2262761592865,-10.644979685544968,2.50785,106.0999984741211,1.76313,0.375393,0.835856,1.76313,-0.375393,3.88553,779.3,5.526950354,779.3,5.526950354,,,,,,,,,,,,,,,,,,,Michael Busch,26319,683737,683737.0
70,Oneil Cruz,PIT,126.828,532.733,469.536,111.396,64.898,22.0537,3.06248,21.3821,70.1462,63.8792,54.9832,3.30285,159.467,3.6771,4.00521,0.531914,5.78981,28.094,5.52568,0.237248,0.10320967539086184,0.2993375668486841,0.344794,0.319534,0.433878,0.324607,0.753412,0.19663,6.7289,0.307539,0.136619,2.56206,67.9433,4.99671,106.068,2.69868,-1.63763,6.530102014541626,0.1162493228912353,2.49341,95.8499984741211,2.94547,1.0243,1.06021,2.94547,-1.0243,3.58639,643.3,5.06535433,643.3,5.06535433,,,,,,,,,,,,,,,,,,,Oneil Cruz,21711,665833,665833.0
71,J.P. Crawford,SEA,144.6,601.407,521.265,125.503,89.2306,24.1861,0.89539,11.1906,65.1606,55.1383,68.5722,0.768225,116.393,4.86171,3.24598,3.4615,10.356,5.64543,1.33112,0.240766,0.11401962398176275,0.1935344949426927,0.589142,0.3327,0.355004,0.307501,0.687705,0.114239,3.31206,0.287993,-0.273127,-0.484819,68.3489,-2.71195,102.901,-0.757946,-4.51278,1.298532485961914,2.1816468238830566,2.47388,744.47998046875,2.84769,0.578186,0.296392,2.84769,-0.578186,4.60481,593.9,4.095862068,593.9,4.095862068,,,,,,,,,,,,,,,,,,,J.P. Crawford,15491,641487,641487.0
72,Steven Kwan,CLE,147.251,645.674,576.768,156.695,118.668,26.7038,2.73651,8.58644,80.6341,54.1852,57.6602,1.27111,58.9875,4.38871,4.07856,2.77924,9.34187,17.7961,4.69173,0.271677,0.08930234142926617,0.09135802277929729,0.9775,0.340248,0.372127,0.315039,0.712375,0.10045,5.09046,0.288557,0.675261,0.453224,77.3314,1.03997,102.747,1.12849,4.49707,3.2188698053359985,-1.3632965087890625,2.46355,167.47999572753906,2.69031,-0.478501,1.21042,2.69031,0.478501,3.38611,688.4,4.682993197,688.4,4.682993197,,,,,,,,,,,,,,,,,,,Steven Kwan,24610,680757,680757.0
73,Cody Bellinger,NYY,138.603,594.448,535.071,137.747,87.9532,24.4035,2.86625,22.5238,76.7635,79.501,49.1117,2.85794,89.1529,3.14139,6.94073,0.183748,7.47975,11.1952,2.71094,0.257437,0.08261731892444756,0.1499759440691196,0.55087,0.319723,0.440043,0.32608,0.759766,0.182607,4.97431,0.267752,-0.0498315,0.222129,76.525,6.28637,108.708,0.172297,2.19243,6.290519133210182,-2.717403650283813,2.42397,80.41000366210938,2.49824,-0.881691,0.28854,2.49824,0.881691,4.61528,709.2,5.102158273,709.2,5.102158273,,,,,,,,,,,,,,,,,,,Cody Bellinger,15998,641355,641355.0
74,Taylor Ward,BAL,147.827,630.12,553.033,133.916,79.4172,25.6791,1.76449,27.055,79.8836,83.1569,65.1287,0.472914,153.693,5.6469,5.78354,0.528536,9.34759,4.64495,1.66993,0.242148,0.10335920142195136,0.2439106836792992,0.423759,0.325118,0.441726,0.332102,0.766844,0.199578,3.64336,0.28265,-0.69476,-0.743277,84.1979,9.74434,114.761,-1.43804,-0.696987,9.524373173713684,-7.540831923484802,2.42187,152.1999969482422,1.47005,-1.2177,0.912655,1.47005,1.2177,3.78313,754.9,5.100675675,754.9,5.100675675,,,,,,,,,,,,,,,,,,,Taylor Ward,17548,621493,621493.0
75,Max Muncy,LAD,111.586,454.296,377.477,83.8635,45.5743,15.7248,1.11931,21.4452,60.7304,63.8659,66.1111,2.36939,111.164,6.01047,4.50234,0.195316,4.86774,3.08147,0.598289,0.222168,0.14552428372690931,0.24469508866465917,0.594717,0.343503,0.440192,0.340435,0.783695,0.218024,3.66411,0.250304,-0.914977,-0.390064,63.7776,10.0989,118.569,-1.30504,-2.20737,8.665383338928223,-0.8032692670822144,2.37748,249.6999969482422,3.83781,0.833887,0.629086,3.83781,-0.833887,4.16122,561.8,5.016071428,561.8,5.016071428,,,,,,,,,,,,,,,,,,,Max Muncy,13301,571970,571970.0
76,Marcus Semien,NYM,137.159,579.489,518.283,124.389,81.5555,22.51,2.15633,18.1668,72.9272,67.3864,51.928,0.591133,95.622,3.97677,4.79927,0.50234,7.3611,9.39004,2.07223,0.240002,0.08960998396863443,0.16501089753213607,0.543055,0.311395,0.396911,0.309385,0.708305,0.156909,4.70709,0.259525,-0.0248026,0.125827,66.7442,-1.72685,97.2394,0.101024,3.47072,-1.789736732840538,5.403311371803284,2.37631,254.38999938964844,2.3886,-2.12852,0.391537,2.3886,2.12852,4.47795,603.2,4.402919708,603.2,4.402919708,,,,,,,,,,,,,,,,,,,Marcus Semien,12533,543760,543760.0
77,Jose Altuve,HOU,138.568,599.279,539.542,141.407,95.0778,25.429,0.919378,19.9811,77.452,69.1798,50.0817,2.41681,102.509,5.21875,3.62514,0.810526,11.8947,11.5892,3.71898,0.262087,0.08356992319103455,0.17105388308283787,0.488557,0.328685,0.423726,0.326528,0.752412,0.161639,4.14946,0.288645,-0.293833,-0.181946,77.3649,6.55554,110.052,-0.475778,-3.52086,6.624385058879852,-4.169582724571228,2.36147,115.51000213623048,1.9714,0.26067,0.283209,1.9714,-0.26067,4.62239,692.4,4.981294964,692.4,4.981294964,,,,,,,,,,,,,,,,,,,Jose Altuve,5417,514888,514888.0
78,Bryson Stott,PHI,141.029,573.722,513.79,131.244,91.749,23.5732,2.57671,13.3446,68.215,59.984,49.8206,1.08666,94.8794,3.12113,5.35529,1.63512,7.46078,23.6253,4.96301,0.255442,0.08683752758304544,0.16537521656830312,0.525094,0.321953,0.389272,0.311201,0.711226,0.13383,5.77926,0.286914,0.125682,1.7446,66.9262,-0.863491,97.1576,1.87028,1.72922,-0.0625041723251342,4.003399968147278,2.35613,184.88999938964844,2.35627,-0.92838,0.874068,2.35627,0.92838,3.83458,619.1,4.390780141,619.1,4.390780141,,,,,,,,,,,,,,,,,,,Bryson Stott,26294,681082,681082.0
79,Tyler Soderstrom,OAK,140.089,584.874,524.78,134.083,81.2265,27.3726,1.38456,24.0992,71.7649,78.4576,50.2565,2.18652,137.576,5.91366,3.73563,0.189077,12.4761,5.33005,1.90257,0.255503,0.08592705437410451,0.23522331305546149,0.3653,0.325394,0.450708,0.334331,0.776102,0.195204,3.50802,0.299814,-0.115209,-0.605738,79.2108,10.1033,114.376,-0.720948,0.840439,9.21695852279663,-6.00546532869339,2.35382,84.0199966430664,2.39267,0.776048,0.539191,2.39267,-0.776048,4.28108,706.9,5.049285714,706.9,5.049285714,,,,,,,,,,,,,,,,,,,Tyler Soderstrom,27467,691016,691016.0
80,Kyle Stowers,MIA,138.514,576.253,507.085,123.359,71.0613,24.4442,2.79292,25.0608,68.7718,82.5377,57.0741,2.19052,162.929,7.20409,4.33774,0.552424,8.24522,4.57978,1.26997,0.243271,0.09904347569557122,0.2827386581935365,0.350301,0.325929,0.450756,0.334686,0.776685,0.207485,4.11356,0.303922,0.107063,-0.483126,78.2093,10.1205,113.515,-0.376063,1.26602,8.85442766547203,-5.048397660255432,2.35095,130.55999755859375,2.2361,1.6713,0.775371,2.2361,-1.6713,3.96617,702.2,5.051798561,702.2,5.051798561,,,,,,,,,,,,,,,,,,,Kyle Stowers,26151,669065,669065.0
