,player_name,pitcher,Split,zone,xwOBA,IsBIP,BatterName,batter
13069,,,R,9,0.18113235294117647,49,Sean Murphy,669221.0
5816,,,L,3,0.18112499999999998,6,Hunter Goodman,696100.0
6301,,,R,3,0.18111999999999998,24,Jackson Holliday,702616.0
2314,,,R,9,0.18100000000000002,1,C.J. Kayfus,692216.0
12451,,,L,4,0.18100000000000002,2,Robert Hassell III,690987.0
8993,,,R,2,0.181,1,Kyle Karros,691720.0
14872,,,R,3,0.18097560975609756,35,Wilmer Flores,527038.0
3510,,,L,9,0.1809375,12,Curtis Mead,678554.0
372,Michael McGreevy,700241.0,R,9,0.1809090909090909,14,,
8813,,,R,2,0.180875,15,Kody Clemens,665019.0
5927,,,R,3,0.18076923076923074,6,Isaac Collins,686555.0
15238,,,L,1,0.18075,4,Zach Neto,687263.0
13516,,,L,1,0.1806,2,Thomas Saggese,695336.0
1838,,,R,3,0.18057142857142858,28,Brenton Doyle,686668.0
9791,,,L,1,0.18046666666666666,14,Maikel Garcia,672580.0
6849,,,L,3,0.1804285714285714,15,Jarren Duran,680776.0
507,Trevor Rogers,669432.0,L,7,0.18026315789473682,10,,
12786,,,L,5,0.18014285714285713,14,Ryan O'Hearn,656811.0
8126,,,R,1,0.18,20,Jose Iglesias,578428.0
11967,,,L,1,0.17981250000000001,10,Paul DeJong,657557.0
687,,,R,3,0.17980000000000002,45,Andres Gimenez,665926.0
10894,,,R,3,0.17973333333333333,11,Mike Trout,545361.0
10161,,,R,9,0.17966666666666667,28,Matt McLain,680574.0
1247,,,L,7,0.1795,7,Ben Rice,700250.0
5253,,,R,7,0.17935294117647058,13,Garrett Hampson,641658.0
12616,,,R,3,0.1791851851851852,18,Rowdy Tellez,642133.0
510,Trevor Rogers,669432.0,R,1,0.17917142857142856,27,,
7028,,,R,3,0.17913636363636362,40,Jeff McNeil,643446.0
434,,,R,7,0.17903846153846154,35,Alek Thomas,677950.0
2043,,,L,6,0.179,3,Brooks Baldwin,681460.0
3186,,,R,3,0.17880000000000001,3,Colby Thomas,687515.0
3923,,,R,9,0.1788,13,David Hamilton,666152.0
11931,,,L,3,0.1788,9,Patrick Bailey,672275.0
12733,,,L,7,0.17874358974358975,21,Ryan McMahon,641857.0
9030,,,R,3,0.1786875,23,Kyle Manzardo,700932.0
8972,,,L,8,0.1786,16,Kyle Isbel,664728.0
6591,,,L,9,0.17850000000000002,2,Jake Mangum,663968.0
12738,,,R,3,0.17845238095238095,22,Ryan McMahon,641857.0
209,Jake Irvin,663623.0,L,3,0.1783404255319149,39,,
2675,,,L,6,0.1781818181818182,18,Ceddanne Rafaela,678882.0
14825,,,L,3,0.1780909090909091,3,Willson Contreras,575929.0
15118,,,L,9,0.1780909090909091,8,Yordan Alvarez,670541.0
10904,,,L,4,0.17776470588235296,22,Mike Yastrzemski,573262.0
445,Spencer Arrighetti,681293.0,L,1,0.1777,13,,
738,,,L,2,0.17766666666666667,17,Andrew McCutchen,457705.0
13061,,,R,1,0.17763636363636365,29,Sean Murphy,669221.0
110,Dustin May,669160.0,L,1,0.17758333333333334,12,,
490,,,R,7,0.1775,3,Alex Freeland,690976.0
10768,,,R,9,0.17741818181818184,44,Miguel Rojas,500743.0
6297,,,L,9,0.1773846153846154,12,Jackson Holliday,702616.0
13821,,,R,9,0.1773220338983051,46,Trent Grisham,663757.0
6365,,,L,4,0.177,1,Jacob Melton,689200.0
3638,,,R,1,0.1769230769230769,21,Dane Myers,667472.0
5002,,,L,9,0.17655172413793105,20,Ezequiel Tovar,678662.0
14870,,,R,1,0.17651282051282052,34,Wilmer Flores,527038.0
5378,,,R,2,0.17632394366197182,65,Geraldo Perdomo,672695.0
8998,,,R,7,0.17625,4,Kyle Karros,691720.0
14076,,,R,1,0.17620289855072463,63,Ty France,664034.0
8321,,,R,1,0.17608888888888888,19,Josh Lowe,666139.0
363,Michael McGreevy,700241.0,L,9,0.176,3,,
9103,,,R,3,0.176,5,Kyle Teel,691019.0
24,Cam Schlittler,693645.0,L,7,0.1755,4,,
693,,,R,9,0.1753111111111111,30,Andres Gimenez,665926.0
11031,,,L,7,0.17525,17,Myles Straw,664702.0
12203,,,R,9,0.17520338983050848,36,Ramon Laureano,657656.0
12452,,,L,5,0.1752,4,Robert Hassell III,690987.0
8805,,,L,3,0.17500000000000002,4,Kody Clemens,665019.0
8320,,,R,0,0.175,2,Josh Lowe,666139.0
6367,,,L,6,0.175,1,Jacob Melton,689200.0
300,Logan Gilbert,669302.0,L,0,0.175,3,,
216,Jake Irvin,663623.0,R,0,0.175,4,,
7153,,,R,0,0.175,3,Jesus Sanchez,660821.0
3042,,,R,0,0.175,2,Christian Yelich,592885.0
7436,,,R,1,0.1747857142857143,11,Joey Wiemer,686894.0
8097,,,R,8,0.17461538461538462,8,Jose Fermin,665877.0
2387,,,L,9,0.1746,4,Caleb Durbin,702332.0
13865,,,L,7,0.17458823529411766,13,Trevor Story,596115.0
14914,,,R,9,0.17448387096774193,46,Wyatt Langford,694671.0
5966,,,L,3,0.17445454545454545,10,Isiah Kiner-Falefa,643396.0
463,Stephen Kolek,663568.0,L,1,0.17444444444444443,9,,
94,David Peterson,656849.0,L,4,0.17441379310344826,16,,
4911,,,L,9,0.1744,16,Eugenio Suarez,553993.0
11209,,,L,9,0.1743846153846154,9,Nick Allen,669397.0
11540,,,L,9,0.174375,13,Noelvi Marte,682622.0
500,Taj Bradley,671737.0,R,9,0.17434615384615387,37,,
11257,,,L,1,0.17433333333333334,9,Nick Gonzales,693304.0
5178,,,L,9,0.17417391304347826,12,Gabriel Arias,672356.0
3503,,,L,2,0.1741111111111111,6,Curtis Mead,678554.0
11525,,,R,3,0.174,3,Niko Kavadas,694359.0
8663,,,L,9,0.174,5,Kerry Carpenter,681481.0
12079,,,L,4,0.17395833333333333,20,Pete Crow-Armstrong,691718.0
3921,,,R,7,0.17386111111111113,22,David Hamilton,666152.0
2794,,,R,9,0.17376470588235296,10,Chandler Simpson,802415.0
10213,,,L,9,0.17366666666666666,5,Matt Shaw,807713.0
4387,,,L,3,0.17352631578947367,10,Dylan Carlson,666185.0
2572,,,L,4,0.17271428571428574,11,Carson Kelly,608348.0
743,,,L,7,0.17270000000000002,9,Andrew McCutchen,457705.0
5245,,,L,9,0.1722,12,Garrett Hampson,641658.0
10892,,,R,1,0.17217241379310344,16,Mike Trout,545361.0
14597,,,R,9,0.1721666666666667,4,Weston Wilson,642215.0
10500,,,L,3,0.17200000000000001,15,Michael Busch,683737.0
7290,,,R,3,0.17181818181818181,23,Joc Pederson,592626.0
11945,,,R,7,0.17149056603773585,40,Patrick Bailey,672275.0
18,Cam Schlittler,693645.0,L,1,0.17125,3,,
10187,,,L,7,0.1711153846153846,36,Matt Olson,621566.0
1428,,,R,2,0.17106666666666664,5,Blaze Alexander,677942.0
2302,,,L,5,0.171,1,C.J. Kayfus,692216.0
7270,,,R,2,0.171,18,Jo Adell,666176.0
12610,,,L,7,0.17071428571428574,3,Rowdy Tellez,642133.0
8971,,,L,7,0.1707,15,Kyle Isbel,664728.0
8219,,,L,9,0.1706875,16,Jose Trevino,624431.0
5806,,,R,2,0.17066666666666666,2,Hunter Feduccia,676439.0
2062,,,L,7,0.17066666666666666,7,Brooks Lee,686797.0
2041,,,L,4,0.1705,9,Brooks Baldwin,681460.0
13201,,,R,1,0.17024137931034483,16,Spencer Horwitz,687462.0
4787,,,R,1,0.1702,25,Enrique Hernandez,571771.0
10594,,,L,2,0.1701111111111111,9,Michael Massey,686681.0
4396,,,R,3,0.1694375,12,Dylan Carlson,666185.0
10874,,,R,1,0.16943478260869566,8,Mike Tauchman,643565.0
424,,,L,7,0.16916666666666666,11,Alek Thomas,677950.0
9670,,,L,6,0.1688,4,Luke Keaschall,807712.0
3279,,,R,1,0.16874999999999998,9,Colton Cowser,681297.0
1851,,,L,7,0.16866666666666666,14,Brett Baty,683146.0
4673,,,L,9,0.16854054054054055,24,Elly De La Cruz,682829.0
9192,,,L,7,0.16851612903225807,16,Lars Nootbaar,663457.0
13051,,,L,1,0.16841666666666666,10,Sean Murphy,669221.0
8966,,,L,2,0.16825,9,Kyle Isbel,664728.0
6759,,,R,7,0.1679166666666667,27,James Wood,695578.0
1771,,,R,9,0.16786363636363635,9,Brayan Rocchio,677587.0
10679,,,L,5,0.16785,12,Mickey Moniak,666160.0
4666,,,L,2,0.1678148148148148,14,Elly De La Cruz,682829.0
1418,,,L,2,0.1678,6,Blaze Alexander,677942.0
3336,,,L,1,0.16774999999999998,3,Connor Norby,681393.0
4113,,,R,3,0.1676875,5,Dillon Dingler,693307.0
20,Cam Schlittler,693645.0,L,3,0.16733333333333333,8,,
13211,,,L,1,0.16723809523809524,11,Spencer Steer,668715.0
10907,,,L,7,0.16696969696969696,23,Mike Yastrzemski,573262.0
11213,,,R,3,0.16695238095238096,31,Nick Allen,669397.0
253,,,R,8,0.16677777777777777,5,Adrian Del Castillo,680728.0
1,Andrew Abbott,671096.0,L,2,0.16623809523809524,17,,
63,Chris Sale,519242.0,R,1,0.16595454545454544,14,,
2359,,,R,3,0.16577777777777777,35,Cal Raleigh,663728.0
246,Johan Oviedo,670912.0,L,3,0.1656153846153846,13,,
1683,,,L,4,0.16541935483870968,19,Brandon Lowe,664040.0
13847,,,R,1,0.16528125,17,Trevor Larnach,663616.0
7073,,,L,3,0.1652,3,Jeremiah Jackson,669236.0
14492,,,L,7,0.16514285714285712,10,Vladimir Guerrero Jr.,665489.0
3613,,,L,4,0.165,1,Dalton Rushing,687221.0
8657,,,L,3,0.16466666666666666,4,Kerry Carpenter,681481.0
456,Spencer Arrighetti,681293.0,R,3,0.1645,12,,
11219,,,R,9,0.16447058823529415,23,Nick Allen,669397.0
1478,,,L,7,0.16445454545454544,7,Bo Naylor,666310.0
4220,,,L,4,0.16433333333333333,3,Drake Baldwin,686948.0
10677,,,L,3,0.16375,4,Mickey Moniak,666160.0
13350,,,L,7,0.16326666666666664,10,TJ Friedl,670770.0
7269,,,R,1,0.1631153846153846,20,Jo Adell,666176.0
6125,,,R,7,0.16237837837837837,50,JJ Bleday,668709.0
3771,,,R,9,0.16233333333333333,10,Darell Hernaiz,687231.0
2857,,,L,9,0.16191666666666668,11,Chase Meidroth,805367.0
8336,,,L,7,0.16182608695652173,11,Josh Naylor,647304.0
8391,,,L,5,0.16160975609756098,36,Josh Smith,669701.0
12463,,,R,7,0.16157142857142856,6,Robert Hassell III,690987.0
10902,,,L,2,0.16138461538461538,9,Mike Yastrzemski,573262.0
12964,,,R,3,0.161,2,Samuel Basallo,694212.0
4075,,,L,3,0.1608,2,Derek Hill,656537.0
248,,,R,3,0.16060000000000002,3,Adrian Del Castillo,680728.0
5335,,,L,7,0.16042857142857145,13,Gavin Sheets,657757.0
12366,,,L,7,0.16033333333333333,2,Riley Adams,656180.0
1248,,,L,8,0.16030769230769232,8,Ben Rice,700250.0
150,,,L,6,0.15963636363636363,9,Adam Frazier,624428.0
3667,,,L,8,0.15960000000000002,7,Daniel Schneemann,682177.0
13155,,,L,6,0.15956,16,Shea Langeliers,669127.0
9595,,,L,2,0.15955555555555556,6,Luis Torrens,620443.0
6780,,,L,1,0.15954545454545455,8,Jared Triolo,669707.0
3755,,,L,3,0.1595,2,Darell Hernaiz,687231.0
10036,,,L,1,0.15946666666666667,11,Masyn Winn,691026.0
3626,,,R,8,0.15919999999999998,4,Dalton Rushing,687221.0
2570,,,L,2,0.1588,9,Carson Kelly,608348.0
2252,,,R,1,0.15855172413793103,20,Byron Buxton,621439.0
3039,,,L,7,0.15842499999999998,26,Christian Yelich,592885.0
3675,,,R,7,0.1583953488372093,27,Daniel Schneemann,682177.0
4667,,,L,3,0.15799999999999997,5,Elly De La Cruz,682829.0
4090,,,R,9,0.15794444444444444,13,Derek Hill,656537.0
6295,,,L,7,0.15763157894736843,13,Jackson Holliday,702616.0
9193,,,L,8,0.1574,27,Lars Nootbaar,663457.0
478,,,L,4,0.157,1,Alex Freeland,690976.0
1252,,,R,3,0.15672727272727272,8,Ben Rice,700250.0
6743,,,R,9,0.15646153846153846,16,James Outman,681546.0
13937,,,L,7,0.156,1,Trey Sweeney,700242.0
10909,,,L,9,0.156,10,Mike Yastrzemski,573262.0
206,Jake Irvin,663623.0,L,0,0.15555555555555556,4,,
14592,,,R,4,0.1555,8,Weston Wilson,642215.0
6585,,,L,3,0.15525,3,Jake Mangum,663968.0
11043,,,L,1,0.155,1,Nacho Alvarez,805373.0
5548,,,L,7,0.15442592592592594,37,Gunnar Henderson,683002.0
2703,,,R,6,0.15420289855072464,48,Cedric Mullins II,656775.0
12803,,,L,3,0.154,1,Ryan Ritter,690022.0
3243,,,R,3,0.153625,7,Colson Montgomery,695657.0
10008,,,L,9,0.15360000000000001,4,Masataka Yoshida,807799.0
348,Merrill Kelly,518876.0,R,3,0.15356,13,,
2672,,,L,3,0.1533684210526316,12,Ceddanne Rafaela,678882.0
4394,,,R,1,0.15333333333333332,17,Dylan Carlson,666185.0
12504,,,L,9,0.15328571428571428,5,Roman Anthony,701350.0
1827,,,L,1,0.15323076923076923,11,Brenton Doyle,686668.0
12679,,,L,7,0.15245454545454545,7,Ryan Jeffers,680777.0
4084,,,R,3,0.1522857142857143,3,Derek Hill,656537.0
536,Tyler Glasnow,607192.0,R,9,0.15210294117647058,41,,
2784,,,L,9,0.152,2,Chandler Simpson,802415.0
5905,,,R,7,0.15153333333333335,29,Ildemaro Vargas,545121.0
6538,,,L,3,0.15133333333333335,19,Jake Cronenworth,630105.0
11118,,,L,9,0.15125,4,Nathan Lukes,664770.0
78,Cristopher Sanchez,650911.0,L,7,0.15067741935483872,15,,
10151,,,L,9,0.15,8,Matt McLain,680574.0
2855,,,L,7,0.14983333333333335,3,Chase Meidroth,805367.0
2856,,,L,8,0.149375,5,Chase Meidroth,805367.0
1427,,,R,1,0.14927272727272725,8,Blaze Alexander,677942.0
3091,,,L,4,0.14925,3,Coby Mayo,691723.0
7086,,,R,7,0.14900000000000002,2,Jeremiah Jackson,669236.0
1522,,,L,2,0.14893333333333333,13,Bobby Witt Jr.,677951.0
3257,,,L,8,0.1487777777777778,15,Colt Keith,690993.0
12050,,,R,3,0.1487272727272727,7,Pedro Pages,686780.0
391,,,L,9,0.1486875,15,Alejandro Kirk,672386.0
91,David Peterson,656849.0,L,1,0.1482857142857143,3,,
1757,,,L,4,0.1482,16,Brayan Rocchio,677587.0
12865,,,L,1,0.14813333333333334,11,Salvador Perez,521692.0
7666,,,L,7,0.14766666666666667,9,Jonathan India,663697.0
14558,,,R,8,0.14742857142857144,6,Warming Bernabel,682653.0
4777,,,L,1,0.1473157894736842,16,Enrique Hernandez,571771.0
9208,,,L,4,0.14663636363636365,7,Lawrence Butler,671732.0
10181,,,L,1,0.14663157894736842,3,Matt Olson,621566.0
737,,,L,1,0.14654545454545456,18,Andrew McCutchen,457705.0
9034,,,R,7,0.14519047619047618,19,Kyle Manzardo,700932.0
8313,,,L,3,0.1448888888888889,6,Josh Lowe,666139.0
8947,,,L,1,0.1446666666666667,6,Kyle Higashioka,543309.0
129,Eduardo Rodriguez,593958.0,L,1,0.14453846153846153,4,,
5316,,,L,6,0.14436363636363636,8,Gavin Lux,666158.0
14586,,,L,7,0.1442,1,Weston Wilson,642215.0
5377,,,R,1,0.14382,26,Geraldo Perdomo,672695.0
3099,,,R,2,0.14375000000000002,9,Coby Mayo,691723.0
15047,,,L,7,0.14375,3,Yoan Moncada,660162.0
50,Carson Seymour,693313.0,R,6,0.143625,6,,
7087,,,R,8,0.1435,6,Jeremiah Jackson,669236.0
12038,,,L,1,0.143,7,Pedro Pages,686780.0
3907,,,L,2,0.142625,7,David Hamilton,666152.0
10889,,,L,7,0.14184615384615384,10,Mike Trout,545361.0
10593,,,L,1,0.14157142857142857,5,Michael Massey,686681.0
12604,,,L,1,0.14150000000000001,4,Rowdy Tellez,642133.0
3759,,,L,7,0.14100000000000001,2,Darell Hernaiz,687231.0
488,Taj Bradley,671737.0,L,7,0.14073170731707316,28,,
2173,,,L,4,0.1405,2,Bryce Teodosio,669326.0
14850,,,R,0,0.13999999999999999,2,Willy Adames,642715.0
13240,,,R,0,0.13999999999999999,3,Spencer Torkelson,679529.0
10261,,,L,2,0.13999999999999999,0,Matt Wallner,670242.0
4386,,,L,2,0.13958333333333334,10,Dylan Carlson,666185.0
322,McCade Brown,685326.0,L,4,0.1395,2,,
12534,,,L,3,0.1395,1,Ronald Acuna Jr.,660670.0
7443,,,R,8,0.13884,14,Joey Wiemer,686894.0
4103,,,L,2,0.1388,3,Dillon Dingler,693307.0
9563,,,L,7,0.13841176470588235,14,Luis Rengifo,650859.0
7302,,,L,6,0.1383,4,Joey Bart,663698.0
6404,,,L,6,0.13757142857142857,7,Jacob Wilson,805779.0
7947,,,L,1,0.13754545454545453,10,Jorge Polanco,593871.0
11116,,,L,7,0.13699999999999998,3,Nathan Lukes,664770.0
11202,,,L,2,0.1369,17,Nick Allen,669397.0
6115,,,L,7,0.1368235294117647,8,JJ Bleday,668709.0
13521,,,L,6,0.13675,4,Thomas Saggese,695336.0
10271,,,R,3,0.13624658823529412,7,Matt Wallner,670242.0
3233,,,L,2,0.136,2,Colson Montgomery,695657.0
12805,,,L,5,0.13549999999999998,5,Ryan Ritter,690022.0
14832,,,R,1,0.13525641025641028,21,Willson Contreras,575929.0
10601,,,L,9,0.134875,7,Michael Massey,686681.0
12818,,,R,9,0.13481818181818184,5,Ryan Ritter,690022.0
11968,,,L,2,0.13442105263157897,10,Paul DeJong,657557.0
7077,,,L,7,0.134,2,Jeremiah Jackson,669236.0
10681,,,L,7,0.13361538461538464,7,Mickey Moniak,666160.0
10191,,,R,1,0.13348684210526315,28,Matt Olson,621566.0
406,,,R,1,0.1333,2,Alejandro Osuna,696030.0
135,Eduardo Rodriguez,593958.0,L,7,0.13318918918918918,20,,
3192,,,R,9,0.1325,1,Colby Thomas,687515.0
7433,,,L,7,0.13233333333333333,3,Joey Wiemer,686894.0
7768,,,L,2,0.1322,8,Jordan Beck,687597.0
5170,,,L,1,0.1318,2,Gabriel Arias,672356.0
812,,,L,2,0.13158333333333336,11,Andruw Monasterio,655316.0
4135,,,L,7,0.131,6,Dominic Canzone,686527.0
12815,,,R,6,0.1306,7,Ryan Ritter,690022.0
15048,,,L,8,0.13054545454545455,6,Yoan Moncada,660162.0
2347,,,L,1,0.1305,13,Cal Raleigh,663728.0
4482,,,R,3,0.130375,6,Edgar Quero,700337.0
3219,,,L,9,0.13,1,Cole Young,702284.0
7297,,,L,1,0.12955555555555553,8,Joey Bart,663698.0
8098,,,R,9,0.12942857142857142,7,Jose Fermin,665877.0
492,,,R,9,0.129125,5,Alex Freeland,690976.0
813,,,L,3,0.129,3,Andruw Monasterio,655316.0
4789,,,R,3,0.12863157894736843,9,Enrique Hernandez,571771.0
2243,,,L,1,0.12846666666666667,9,Byron Buxton,621439.0
9673,,,L,9,0.12766666666666668,3,Luke Keaschall,807712.0
11051,,,L,9,0.12766666666666668,1,Nacho Alvarez,805373.0
3105,,,R,8,0.1275,8,Coby Mayo,691723.0
3619,,,R,1,0.12714285714285714,1,Dalton Rushing,687221.0
5918,,,L,3,0.127,1,Isaac Collins,686555.0
3668,,,L,9,0.12666666666666668,2,Daniel Schneemann,682177.0
4370,,,L,2,0.126,1,Dylan Beavers,687637.0
6735,,,R,1,0.12585,5,James Outman,681546.0
4104,,,L,3,0.12575,1,Dillon Dingler,693307.0
8287,,,L,3,0.12544444444444444,4,Josh Jung,673962.0
3222,,,R,3,0.12537500000000001,6,Cole Young,702284.0
2864,,,R,7,0.125,7,Chase Meidroth,805367.0
6299,,,R,1,0.1248695652173913,10,Jackson Holliday,702616.0
13352,,,L,9,0.12457142857142857,3,TJ Friedl,670770.0
5319,,,L,9,0.12412500000000001,5,Gavin Lux,666158.0
12245,,,L,4,0.12403571428571429,21,Randy Arozarena,668227.0
2700,,,R,3,0.1240294117647059,21,Cedric Mullins II,656775.0
13520,,,L,5,0.124,3,Thomas Saggese,695336.0
11598,,,R,2,0.12358823529411765,12,Nolan Jones,666134.0
13525,,,R,1,0.12316666666666666,5,Thomas Saggese,695336.0
12606,,,L,3,0.12285714285714286,5,Rowdy Tellez,642133.0
15219,,,L,1,0.12257142857142857,6,Zach McKinstry,656716.0
5396,,,R,1,0.12237931034482759,16,Giancarlo Stanton,519317.0
8090,,,R,1,0.12216666666666666,4,Jose Fermin,665877.0
10604,,,R,3,0.12204545454545455,17,Michael Massey,686681.0
4102,,,L,1,0.122,1,Dillon Dingler,693307.0
263,,,L,9,0.1216,4,Agustin Ramirez,682663.0
3269,,,L,1,0.12150000000000001,5,Colton Cowser,681297.0
6377,,,R,7,0.12133333333333333,2,Jacob Melton,689200.0
534,Tyler Glasnow,607192.0,R,7,0.12064285714285714,7,,
1473,,,L,2,0.12053846153846154,11,Bo Naylor,666310.0
72,Cristopher Sanchez,650911.0,L,1,0.12033333333333333,1,,
3666,,,L,7,0.11957142857142856,7,Daniel Schneemann,682177.0
5005,,,R,3,0.11947368421052633,28,Ezequiel Tovar,678662.0
4481,,,R,2,0.11933333333333335,3,Edgar Quero,700337.0
3254,,,L,5,0.119,7,Colt Keith,690993.0
13868,,,R,1,0.11844444444444445,23,Trevor Story,596115.0
6375,,,R,5,0.11750000000000001,2,Jacob Melton,689200.0
10212,,,L,8,0.117125,6,Matt Shaw,807713.0
2038,,,L,1,0.11685714285714287,6,Brooks Baldwin,681460.0
6725,,,L,1,0.11680000000000001,2,James Outman,681546.0
8664,,,R,0,0.11666666666666665,3,Kerry Carpenter,681481.0
12727,,,L,1,0.11641666666666667,2,Ryan McMahon,641857.0
6057,,,L,1,0.11608333333333336,4,J.P. Crawford,641487.0
5688,,,L,1,0.11607692307692306,12,Heliot Ramos,671218.0
7442,,,R,7,0.11599999999999999,8,Joey Wiemer,686894.0
7444,,,R,9,0.11599999999999999,15,Joey Wiemer,686894.0
5249,,,R,3,0.11554545454545453,5,Garrett Hampson,641658.0
14580,,,L,1,0.1155,3,Weston Wilson,642215.0
9211,,,L,7,0.11485714285714285,9,Lawrence Butler,671732.0
6109,,,L,1,0.11466666666666667,8,JJ Bleday,668709.0
5802,,,L,7,0.114,2,Hunter Feduccia,676439.0
5798,,,L,2,0.114,1,Hunter Feduccia,676439.0
219,,,L,1,0.11372222222222222,8,Adolis Garcia,666969.0
11039,,,R,6,0.11365625,19,Myles Straw,664702.0
6289,,,L,1,0.11341666666666668,6,Jackson Holliday,702616.0
14563,,,L,3,0.112375,5,Wenceel Perez,672761.0
447,Spencer Arrighetti,681293.0,L,3,0.11207692307692309,11,,
6366,,,L,5,0.112,1,Jacob Melton,689200.0
3275,,,L,7,0.11140740740740741,13,Colton Cowser,681297.0
3015,,,L,2,0.1109,13,Christian Walker,572233.0
11599,,,R,3,0.11052380952380951,11,Nolan Jones,666134.0
11110,,,L,1,0.109,2,Nathan Lukes,664770.0
1688,,,L,9,0.10816666666666665,2,Brandon Lowe,664040.0
14952,,,L,1,0.10783333333333332,11,Yainer Diaz,673237.0
3106,,,R,9,0.10741666666666666,8,Coby Mayo,691723.0
188,,,L,7,0.10705882352941176,7,Addison Barger,680718.0
4382,,,R,7,0.10675,2,Dylan Beavers,687637.0
10864,,,L,1,0.10628571428571429,1,Mike Tauchman,643565.0
8211,,,L,1,0.10618181818181817,11,Jose Trevino,624431.0
429,Shane Smith,681343.0,L,3,0.10600000000000001,4,,
11884,,,R,3,0.10568421052631578,13,Ozzie Albies,645277.0
3913,,,L,8,0.1056,2,David Hamilton,666152.0
1762,,,L,9,0.10391666666666666,8,Brayan Rocchio,677587.0
42,Carson Seymour,693313.0,L,7,0.10266666666666667,3,,
14841,,,L,1,0.10258823529411765,12,Willy Adames,642715.0
7074,,,L,4,0.10233333333333333,3,Jeremiah Jackson,669236.0
11027,,,L,3,0.1022857142857143,3,Myles Straw,664702.0
2849,,,L,1,0.10183333333333333,5,Chase Meidroth,805367.0
5761,,,R,9,0.10163636363636362,5,Heriberto Hernandez,681715.0
1847,,,L,3,0.10133333333333333,6,Brett Baty,683146.0
255,,,L,1,0.101,8,Agustin Ramirez,682663.0
5755,,,R,3,0.10033333333333334,5,Heriberto Hernandez,681715.0
11519,,,L,6,0.1,2,Niko Kavadas,694359.0
14567,,,L,7,0.09900000000000002,2,Wenceel Perez,672761.0
2604,,,L,8,0.099,1,Carson Williams,700246.0
5192,,,L,3,0.09681818181818182,4,Gabriel Moreno,672515.0
7261,,,L,3,0.09657142857142856,3,Jo Adell,666176.0
402,Quinn Priester,682990.0,R,3,0.09575,6,,
3518,,,R,7,0.09533333333333333,1,Curtis Mead,678554.0
26,Cam Schlittler,693645.0,L,9,0.09425,1,,
3189,,,R,6,0.094,3,Colby Thomas,687515.0
1429,,,R,3,0.09307692307692307,4,Blaze Alexander,677942.0
2506,,,R,2,0.0925625,9,Carlos Narvaez,665966.0
11049,,,L,7,0.09200000000000001,2,Nacho Alvarez,805373.0
8965,,,L,1,0.092,1,Kyle Isbel,664728.0
9206,,,L,2,0.09178571428571428,7,Lawrence Butler,671732.0
2379,,,L,1,0.09155555555555556,9,Caleb Durbin,702332.0
3256,,,L,7,0.09100000000000001,7,Colt Keith,690993.0
12957,,,L,4,0.091,1,Samuel Basallo,694212.0
32,Cam Schlittler,693645.0,R,6,0.09077777777777778,5,,
5317,,,L,7,0.09000000000000001,3,Gavin Lux,666158.0
10865,,,L,2,0.08944444444444444,4,Mike Tauchman,643565.0
3226,,,R,7,0.089,6,Cole Young,702284.0
7284,,,L,7,0.08757142857142856,3,Joc Pederson,592626.0
128,Eduardo Rodriguez,593958.0,L,0,0.0875,7,,
13838,,,L,1,0.0875,1,Trevor Larnach,663616.0
481,Taj Bradley,671737.0,L,0,0.0875,7,,
12812,,,R,3,0.087,3,Ryan Ritter,690022.0
14066,,,L,1,0.08647058823529412,15,Ty France,664034.0
7017,,,L,1,0.08612500000000001,5,Jeff McNeil,643446.0
11589,,,L,2,0.08600000000000001,2,Nolan Jones,666134.0
5917,,,L,2,0.08541666666666665,6,Isaac Collins,686555.0
10268,,,L,9,0.08483333333333333,3,Matt Wallner,670242.0
13057,,,L,7,0.08313333333333332,1,Sean Murphy,669221.0
3238,,,L,7,0.083,2,Colson Montgomery,695657.0
2174,,,L,5,0.083,1,Bryce Teodosio,669326.0
14847,,,L,7,0.0828076923076923,12,Willy Adames,642715.0
3909,,,L,4,0.08257142857142856,3,David Hamilton,666152.0
4411,,,L,9,0.082,4,Dylan Crews,686611.0
12502,,,L,7,0.081375,4,Roman Anthony,701350.0
5347,,,L,1,0.08115,14,George Springer,543807.0
335,McCade Brown,685326.0,R,9,0.08,1,,
9100,,,L,9,0.079,2,Kyle Teel,691019.0
3190,,,R,7,0.079,1,Colby Thomas,687515.0
9022,,,L,4,0.0785,5,Kyle Manzardo,700932.0
15280,,,L,1,0.07825,6,Zack Gelof,680869.0
9097,,,L,6,0.078,2,Kyle Teel,691019.0
262,Kevin Gausman,592332.0,L,0,0.07777777777777778,2,,
