,Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID,MLBID
372,Juan Brito,CLE,26.108,105.206,94.0845,21.5818,14.1863,4.97027,0.260573,2.16461,10.7861,10.2724,9.09109,0.395244,20.9157,0.880295,0.799134,0.350975,1.7197,1.61172,0.318427,0.229387,0.08641227686633841,0.1988071022565253,0.434654,0.300922,0.356775,0.289226,0.657697,0.127388,4.1787,0.270422,,0.035071,10.3954,-2.03546,84.965,0.035071,0.0,-1.8292326368391516,0.4029012024402618,0.224544,999.0,,,,,,,96.3,3.703846153,96.3,3.703846153,,,,,,,,,,,,,,,,,,,Juan Brito,sa3009808,682877,
373,Austin Slater,,47.694,168.832,149.142,35.3621,24.5922,6.10236,0.648524,4.01902,19.6144,16.4707,16.1633,1.688e-06,48.9074,2.17202,0.924775,0.43023,3.4784,2.03638,0.627516,0.237104,0.09573599791508719,0.28968086618650496,0.330488,0.318865,0.367561,0.304638,0.686426,0.130456,4.44814,0.322659,,-0.133096,18.795,-1.15383,93.9784,-0.133096,0.0,-1.3346804827451706,-2.2080554962158203,0.222148,999.0,,,,,,,162.7,3.389583333,162.7,3.389583333,,,,,,,,,,,,,,,,,,,Austin Slater,16153,596103,596103.0
374,Chris Taylor,,60.3,210.429,187.304,40.3901,26.2949,7.99772,0.872076,5.22544,23.5763,20.1833,17.6884,0.113789,67.1294,2.93537,1.2249,0.517706,2.56248,4.7244,1.45847,0.215639,0.08405875616003498,0.3190121133493958,0.263496,0.291719,0.351345,0.284714,0.643064,0.135706,5.22781,0.30269,,0.0386197,20.0217,-4.84211,80.2917,0.0386197,0.0,-4.863012600690126,-0.1033950895071029,0.220526,999.0,,,,,,,182.6,3.043333333,182.6,3.043333333,,,,,,,,,,,,,,,,,,,Chris Taylor,13757,621035,621035.0
375,Derek Hill,CWS,35.323,131.255,120.96,28.4947,19.3705,4.99667,0.673779,3.45375,15.1862,11.9074,7.15305,0.0582943,38.3051,1.22513,0.659524,1.25725,2.15767,4.15489,0.911704,0.235571,0.05449735248181022,0.2918372633423489,0.186739,0.283642,0.373678,0.286619,0.65732,0.138107,6.1096,0.313557,,0.274816,12.6916,-2.81722,81.7276,0.274816,0.0,-2.5519129037857056,0.18170265853405,0.219703,749.3800048828125,,,,,,,113.0,3.228571428,113.0,3.228571428,,,,,,,,,,,,,,,,,,,Derek Hill,16947,656537,656537.0
376,Nick Yorke,PIT,42.449,162.174,149.445,37.441,27.2065,7.09366,0.577756,2.5631,17.4197,15.5031,10.2189,0.546077,36.7748,1.28057,1.00811,0.220915,3.06733,3.59956,1.16908,0.250533,0.06301195012764067,0.22676137975261138,0.277879,0.30219,0.357184,0.288953,0.659373,0.106651,4.76963,0.313889,,-0.0107671,15.9885,-3.17358,81.6434,-0.0107671,0.0,-3.539083125069737,0.2697376310825348,0.217539,709.469970703125,,,,,,,150.2,3.576190476,150.2,3.576190476,,,,,,,,,,,,,,,,,,,Nick Yorke,27504,694377,694377.0
377,Luis Campusano,SD,77.003,280.512,254.274,57.7497,41.0164,10.0622,0.146252,6.5249,27.0256,28.5287,21.2168,0.15769,57.3893,2.46121,2.17799,0.382304,6.15836,0.189954,0.0946873,0.227116,0.07563597992242756,0.2045876825233858,0.3697,0.290679,0.344822,0.280941,0.6355,0.117705,1.62364,0.266051,,-0.426836,25.8306,-7.31401,81.7772,-0.426836,-1.13,-6.485258787870407,-0.7338940501213074,0.216243,648.1199951171875,,,,,,,234.6,3.046753246,234.6,3.046753246,,,,,,,,,,,,,,,,,,,Luis Campusano,22217,669134,669134.0
378,Sung-Mun Song,SD,66.023,262.328,241.191,53.9278,35.906,11.6449,0.477128,5.8998,26.3983,26.0875,18.1121,0.748417,53.8323,0.824692,1.75433,0.446076,4.24799,4.57485,0.773836,0.22359,0.06904371626360893,0.20520988990881645,0.336454,0.278235,0.34921,0.274345,0.627445,0.125621,4.43589,0.262143,,0.240957,22.7515,-8.2446,77.2592,0.240957,0.0,-6.829445332288742,0.2144996523857116,0.216163,999.0,,,,,,,216.3,3.277272727,216.3,3.277272727,,,,,,,,,,,,,,,,,,,Sung-Mun Song,sa3012529,823550,
379,Alex Freeland,LAD,34.156,128.334,114.303,24.869,16.4139,4.90838,0.348265,3.19851,15.2713,12.6924,11.7298,0.216872,35.2976,1.27587,0.790297,0.235082,1.98699,2.69,0.846119,0.217571,0.09140056415291348,0.27504480496205214,0.33231,0.295667,0.350555,0.286042,0.646222,0.132984,4.95965,0.282915,,-0.00128703,12.349,-2.81463,82.0423,-0.00128703,0.0,-2.732697051949799,0.5692666172981262,0.215498,695.6500244140625,,,,,,,110.6,3.252941176,110.6,3.252941176,,,,,,,,,,,,,,,,,,,Alex Freeland,31665,690976,690976.0
380,Triston Casas,BOS,50.393,204.346,177.501,41.2021,25.6726,7.98683,0.200507,7.34219,22.48,26.2489,23.6282,1.65433,51.2669,1.55558,1.45029,0.210582,3.56086,0.226953,0.146074,0.232123,0.1156283949771466,0.2508828163996359,0.460886,0.325205,0.40347,0.317301,0.728675,0.171348,1.84593,0.281363,,-0.339245,24.8495,0.704435,98.9245,-0.339245,0.0,-0.5982762575149536,-4.3327317237854,0.215086,470.3800048828125,,,,,,,218.6,4.372,218.6,4.372,,,,,,,,,,,,,,,,,,,Triston Casas,22514,671213,671213.0
381,Max Schuemann,NYY,30.808,107.61,94.8643,21.0458,15.0115,3.87113,0.351194,1.81192,11.6477,8.35326,9.17567,0.105481,24.2591,1.84599,0.805588,0.918487,1.86391,2.8304,0.805856,0.221851,0.08526781897593161,0.22543536846018028,0.378237,0.300562,0.327363,0.280956,0.627925,0.105512,5.11662,0.276353,,0.064901,9.91045,-2.8045,79.2118,0.064901,0.0,-2.5716806277632718,0.9508641958236694,0.213111,747.469970703125,,,,,,,88.9,2.867741935,88.9,2.867741935,,,,,,,,,,,,,,,,,,,Max Schuemann,24488,680474,680474.0
382,Blake Perkins,MIL,57.47,220.466,196.905,42.5001,29.5447,7.713,1.60207,3.64031,23.4175,18.4757,19.9699,0.322813,60.8097,1.41973,1.38579,0.785046,3.08142,7.38645,1.65388,0.21584,0.09058040695617464,0.27582348298603865,0.328401,0.29083,0.326746,0.274861,0.617576,0.110906,6.15719,0.290342,,0.465878,19.213,-6.83672,74.6281,0.465878,0.0,-6.163742274045944,0.8868826627731323,0.210569,735.6500244140625,,,,,,,186.7,3.275438596,186.7,3.275438596,,,,,,,,,,,,,,,,,,,Blake Perkins,19921,663368,663368.0
383,Jon Berti,,50.15,171.559,156.369,37.7022,29.167,6.24499,0.882621,1.40761,19.6777,11.9548,11.6653,0.2097,38.1441,1.46393,0.885592,1.02688,3.4244,8.25873,2.1347,0.241111,0.06799584982425871,0.2223380877715538,0.305822,0.298335,0.319343,0.275015,0.617678,0.078232,6.23527,0.308358,,0.499709,14.9725,-5.29852,73.6297,0.499709,0.0,-4.847341895103455,1.031893014907837,0.203689,999.0,,,,,,,137.9,2.758,137.9,2.758,,,,,,,,,,,,,,,,,,,Jon Berti,12037,542932,542932.0
384,Nolan Jones,CLE,34.079,128.457,112.738,25.33,16.8512,4.88747,0.433172,3.15819,14.4164,12.3087,13.5304,0.517641,37.043,1.14683,0.749789,0.292473,2.13867,2.69203,0.765325,0.224681,0.10533018831204218,0.28836887051698235,0.365261,0.312155,0.35976,0.297192,0.671915,0.135078,4.91453,0.302538,,0.0202687,13.5238,-1.65441,90.453,0.0202687,0.0,-1.4251582063734531,-1.051820993423462,0.198926,706.8499755859375,,,,,,,117.6,3.458823529,117.6,3.458823529,,,,,,,,,,,,,,,,,,,Nolan Jones,20529,666134,666134.0
386,Ke'Bryan Hayes,CIN,127.52,507.044,466.835,112.457,83.5069,18.9978,1.54924,8.40352,52.1045,46.0874,32.4639,0.656546,98.1234,3.46266,3.39236,0.890001,10.726,9.77615,3.87776,0.240893,0.06402580446667351,0.19352048342944597,0.330848,0.29316,0.342229,0.280006,0.635388,0.101335,4.49671,0.286098,,-0.416908,46.3057,-13.6055,72.518,-0.416908,0.0,-16.93229502439499,1.9679011106491089,0.194914,473.3200073242188,,,,,,,414.7,3.23984375,414.7,3.23984375,,,,,,,,,,,,,,,,,,,Ke'Bryan Hayes,18577,663647,663647.0
387,Jonny DeLuca,TB,69.74,265.944,243.846,56.472,37.4246,11.5436,1.68688,5.81683,29.5322,25.6311,16.6271,0.672663,54.211,2.80716,1.71317,0.951088,3.51486,8.42313,2.10411,0.231589,0.06252105706464518,0.20384366633576992,0.30671,0.286446,0.364329,0.283971,0.650775,0.132739,5.98185,0.273028,,0.452034,25.1434,-6.2799,79.2785,0.452034,0.0,-6.043044030666351,-1.2337322235107422,0.191998,612.1799926757812,,,,,,,241.8,3.454285714,241.8,3.454285714,,,,,,,,,,,,,,,,,,,Jonny DeLuca,26365,676356,676356.0
388,Jahmai Jones,DET,43.402,141.502,124.358,30.2744,18.6968,6.64502,0.32461,4.60796,17.7496,15.2852,13.2375,0.121464,33.2771,2.14925,0.880062,0.877186,2.28265,3.06829,0.878041,0.243445,0.09354991448884115,0.2351705276250512,0.397796,0.324702,0.413262,0.322709,0.737964,0.169817,4.61466,0.293824,,0.0298779,17.8287,1.10912,106.595,0.0298779,0.0,1.1298201456665993,-4.124459266662598,0.1919,728.8800048828125,,,,,,,159.2,3.702325581,159.2,3.702325581,,,,,,,,,,,,,,,,,,,Jahmai Jones,18872,663330,663330.0
389,Mark Vientos,NYM,106.868,439.131,401.199,93.2406,58.0587,17.3485,0.588923,17.2445,48.2349,55.7239,30.4537,0.738579,115.783,3.53443,3.53287,0.411171,8.18954,0.678481,0.280072,0.232405,0.06934992063871602,0.2636639180563431,0.263023,0.29,0.407529,0.301652,0.697529,0.175124,2.17913,0.279702,,-0.581785,47.821,-4.06573,95.5272,-0.581785,0.0,-2.909695684909821,-9.841984748840332,0.190129,322.0899963378906,,,,,,,438.5,4.098130841,438.5,4.098130841,,,,,,,,,,,,,,,,,,,Mark Vientos,22184,668901,668901.0
390,Jacob Stallings,BAL,29.844,107.354,95.3027,19.1035,13.6796,3.62373,0.000947016,1.79929,9.19026,9.30157,8.41367,0.0659121,29.9859,1.39963,0.651215,0.774882,2.14058,0.220047,0.125579,0.200451,0.07837313933342027,0.2793179574119269,0.280588,0.273401,0.295134,0.255988,0.568535,0.0946826,1.98574,0.269668,,-0.162074,7.71067,-4.97403,60.5589,-0.162074,1.06,-5.166474744677544,3.362777709960937,0.187193,999.0,,,,,,,68.8,2.293333333,68.8,2.293333333,,,,,,,,,,,,,,,,,,,Jacob Stallings,13723,607732,607732.0
394,Christopher Morel,MIA,80.579,314.382,280.807,62.3282,35.8825,13.0228,0.94397,12.4789,37.4418,39.2037,27.8309,0.575275,95.1962,3.28467,2.04048,0.419338,4.58549,6.56653,2.15249,0.221961,0.08852574256795873,0.30280423179444116,0.292353,0.297627,0.40838,0.306669,0.706007,0.186418,4.73976,0.284573,,-0.00667775,35.5165,-1.63012,94.322,-0.00667775,0.0,-2.1223317445255816,-6.549116611480713,0.182947,542.239990234375,,,,,,,323.1,3.988888888,323.1,3.988888888,,,,,,,,,,,,,,,,,,,Christopher Morel,21897,666624,666624.0
395,Matt Shaw,CHC,67.1,259.637,235.021,55.7581,38.2704,10.3898,1.36315,5.73476,31.0267,24.7812,19.9278,0.328986,53.5774,2.42818,1.74389,0.515641,4.06594,8.96354,2.40926,0.237247,0.0767525429734591,0.2063550264407615,0.371944,0.301457,0.366258,0.293391,0.667715,0.129011,5.77619,0.281896,,0.40801,26.5328,-4.14528,88.3594,0.40801,0.0,-3.1740732192993164,-3.6981921195983887,0.180676,263.67999267578125,,,,,,,247.2,3.689552238,247.2,3.689552238,,,,,,,,,,,,,,,,,,,Matt Shaw,33322,807713,807713.0
399,Pavin Smith,ARI,101.61,394.373,345.715,80.1341,51.3633,16.4775,1.04054,11.2527,44.5217,45.3844,43.4473,1.2969,100.456,2.05511,2.77238,0.383217,7.20271,2.06633,0.697231,0.231792,0.11016803888704348,0.25472332030843897,0.432503,0.318883,0.383122,0.308531,0.702004,0.151329,3.32747,0.29091,,-0.503177,45.1495,-1.44867,95.9544,-0.503177,0.0,-2.394149601459503,-9.016319274902344,0.174997,492.4100036621094,,,,,,,393.5,3.857843137,393.5,3.857843137,,,,,,,,,,,,,,,,,,,Pavin Smith,19892,656976,656976.0
400,Moises Ballesteros,CHC,91.173,348.643,315.47,80.1952,55.7327,15.2356,1.03202,8.19487,37.5908,39.4354,27.5948,1.65861,65.6728,2.19647,2.80612,0.575985,7.05822,1.28382,0.429362,0.254209,0.07914915830806872,0.18836689679701013,0.420186,0.315992,0.386977,0.306301,0.702969,0.132768,3.10004,0.294591,,-0.472719,39.2829,-1.91195,97.2032,-0.472719,-0.11,-1.628402143716812,-8.270546302199364,0.173981,390.5,,,,,,,349.3,3.838461538,349.3,3.838461538,,,,,,,,,,,,,,,,,,,Moises Ballesteros,28820,694208,694208.0
401,Masataka Yoshida,BOS,54.055,217.055,196.352,52.6792,37.0715,10.0896,0.486178,5.03189,24.2323,25.019,15.4115,0.686124,27.2881,3.30764,1.64476,0.338806,5.69889,1.7932,0.584603,0.268289,0.07100274124069936,0.12571974845085346,0.56477,0.329456,0.401507,0.31911,0.730963,0.133218,3.46939,0.287592,,-0.244548,26.7137,1.06701,100.171,-0.244548,0.0,-0.200923666357994,-5.572336196899414,0.173667,582.5599975585938,,,,,,,231.8,4.292592592,231.8,4.292592592,,,,,,,,,,,,,,,,,,,Masataka Yoshida,31837,807799,807799.0
402,Mark Canha,,37.758,141.231,123.547,29.021,20.1484,5.59846,0.443951,2.83015,15.7963,13.4402,12.1653,0.131975,27.8033,4.27067,1.03009,0.217481,3.1686,1.59495,0.50238,0.234898,0.0861376043503197,0.19686400294552897,0.43755,0.322359,0.356121,0.302829,0.67848,0.121223,4.21988,0.278792,,-0.127391,15.515,-1.17253,92.7363,-0.127391,0.0,-1.3398737907409668,-1.7480554580688477,0.173106,999.0,,,,,,,133.0,3.5,133.0,3.5,,,,,,,,,,,,,,,,,,,Mark Canha,11445,592192,592192.0
403,Adael Amador,COL,45.394,169.853,152.339,37.5348,26.9138,6.86849,0.586117,3.16641,19.7523,16.1504,14.0116,0.296541,28.9697,1.45366,1.09551,0.953709,3.45588,5.50297,1.75438,0.246391,0.08249250822770277,0.17055748205801485,0.483664,0.313797,0.361529,0.298105,0.675326,0.115138,5.20936,0.283339,,0.104331,18.0078,-2.06163,76.144,0.104331,0.0,-4.698136560618877,0.7005246877670288,0.169167,528.3200073242188,,,,,,,165.8,3.684444444,165.8,3.684444444,,,,,,,,,,,,,,,,,,,Adael Amador,27962,691182,691182.0
404,Sam Haggerty,TEX,59.782,219.41,196.779,47.335,34.1538,9.07109,1.40955,2.70058,26.9832,15.7904,17.5961,0.376262,48.5819,2.55952,1.26575,1.21007,3.57866,11.768,2.76401,0.24055,0.08019734743174878,0.22142062804794677,0.362195,0.309306,0.342146,0.289158,0.651452,0.101596,6.71985,0.304128,,0.865634,21.6679,-4.25711,85.139,0.865634,0.0,-2.9774146676063538,-2.972698926925659,0.163866,749.260009765625,,,,,,,203.6,3.393333333,203.6,3.393333333,,,,,,,,,,,,,,,,,,,Sam Haggerty,18054,664059,664059.0
406,Hyeseong Kim,LAD,42.41,150.781,140.087,33.9855,25.0425,6.10228,1.03743,1.80327,18.0623,12.7168,8.57353,0.25347,34.5883,0.779493,0.991865,0.348831,2.53506,5.70403,1.22006,0.242602,0.056860811375438546,0.22939428707861068,0.247874,0.288093,0.339591,0.27548,0.627685,0.0969891,6.45788,0.307412,,0.415777,13.216,-4.59996,74.8068,0.415777,0.0,-4.086414068937302,0.6544752717018127,0.162123,499.260009765625,,,,,,,130.9,3.116666666,130.9,3.116666666,,,,,,,,,,,,,,,,,,,Hyeseong Kim,35322,808975,808975.0
407,Endy Rodriguez,PIT,32.543,123.826,112.637,26.5828,17.4505,6.23151,0.556254,2.3445,12.5118,12.7453,9.05169,0.207074,25.6762,1.02752,0.954561,0.155692,1.89755,0.723008,0.230169,0.236005,0.07310007591297467,0.20735709786313056,0.352532,0.296449,0.36365,0.289284,0.660099,0.127645,3.75984,0.283255,,-0.130032,12.2412,-2.38984,81.8704,-0.130032,0.18,-2.790720373392105,0.2358007542788982,0.160099,746.530029296875,,,,,,,112.0,3.393939393,112.0,3.393939393,,,,,,,,,,,,,,,,,,,Endy Rodriguez,25332,682848,682848.0
409,Ryan Ritter,COL,54.561,210.128,189.428,46.3396,32.1592,9.41949,1.40479,3.35607,23.0642,18.9635,14.1638,0.420512,57.2369,3.40476,1.30209,1.82975,3.78822,3.60795,0.95439,0.24463,0.06740558135993299,0.2723906380872611,0.247459,0.306811,0.362338,0.294384,0.669149,0.117709,5.47223,0.330295,,0.00524037,21.643,-3.18529,73.595,0.00524037,0.0,-6.570792269427329,1.0742640495300293,0.152904,625.9099731445312,,,,,,,184.4,3.352727272,184.4,3.352727272,,,,,,,,,,,,,,,,,,,Ryan Ritter,31500,690022,690022.0
411,Jacob Young,WSH,86.517,325.211,292.644,70.6007,57.3831,10.1783,2.20616,0.833127,34.2542,16.6879,20.2046,0.498945,60.54,4.14489,1.92902,6.28862,6.78027,17.1485,3.83849,0.241251,0.062127664808385934,0.18615606483175537,0.333739,0.297722,0.29965,0.267539,0.597372,0.0583988,6.59217,0.299175,,1.3215,26.4081,-12.0181,68.878,1.3215,0.0,-10.674244403839111,1.3351387977600098,0.151499,612.969970703125,,,,,,,247.5,2.844827586,247.5,2.844827586,,,,,,,,,,,,,,,,,,,Jacob Young,29931,696285,696285.0
412,Dylan Moore,PHI,29.767,104.035,91.785,19.1604,11.3702,3.82682,0.360885,3.60243,13.6666,10.6721,9.28479,0.0968399,31.2285,2.03275,0.666665,0.223045,0.881336,5.26617,1.70029,0.208753,0.0892467919450185,0.3001730186956313,0.297317,0.293709,0.376055,0.294746,0.669764,0.167303,6.51789,0.270006,,0.207795,10.746,-1.54649,85.8853,0.207795,0.0,-1.5325945615768433,-0.4593673050403595,0.150329,669.260009765625,,,,,,,100.5,3.35,100.5,3.35,,,,,,,,,,,,,,,,,,,Dylan Moore,18042,664238,664238.0
416,David Hamilton,MIL,40.834,143.138,130.359,27.0882,17.6374,5.19718,1.12965,3.12397,17.8996,11.3927,10.5122,0.197877,38.8186,0.77492,0.800896,0.690898,0.847886,11.6608,2.17497,0.207796,0.07344101496457964,0.27119702664561474,0.270803,0.2694,0.336889,0.266549,0.606289,0.129092,8.04453,0.268604,,1.25182,11.5081,-5.40471,68.9342,1.25182,0.0,-4.018435478210449,0.6751652956008911,0.145178,698.8200073242188,,,,,,,122.8,2.995121951,122.8,2.995121951,,,,,,,,,,,,,,,,,,,David Hamilton,27531,666152,666152.0
420,Oswald Peraza,LAA,69.607,250.37,228.501,49.2619,32.8119,9.07197,0.581422,6.7966,27.5796,23.0781,16.8997,0.315409,66.8288,3.27898,1.22433,0.466392,4.14585,8.84348,2.20193,0.215588,0.06749890162559412,0.26692015816591447,0.252881,0.27787,0.349612,0.276117,0.627481,0.134024,5.36067,0.27204,,0.519221,22.0746,-7.50856,73.5726,0.519221,0.0,-7.279240012168884,0.0325509421527385,0.140234,721.7899780273438,,,,,,,214.5,3.064285714,214.5,3.064285714,,,,,,,,,,,,,,,,,,,Oswald Peraza,22823,672724,672724.0
421,Robert Hassell III,WSH,67.462,253.931,233.331,56.293,40.8665,10.2521,0.82779,4.34663,25.0644,23.9962,16.7644,0.703884,62.4574,1.38518,1.47514,0.975433,5.18186,5.29384,1.44148,0.241258,0.06601950923676116,0.2459620920643797,0.268413,0.294291,0.348178,0.282136,0.642469,0.106919,4.61444,0.309201,,0.0834998,23.6293,-6.37458,78.8773,0.0834998,0.0,-6.273608297109604,-0.8097290992736816,0.139657,611.5599975585938,,,,,,,213.6,3.188059701,213.6,3.188059701,,,,,,,,,,,,,,,,,,,Robert Hassell III,27482,690987,690987.0
424,Jake Bauers,MIL,84.115,305.469,266.455,54.883,32.2767,10.6019,0.937706,11.0666,34.9942,37.065,34.472,0.727691,93.8808,2.55654,1.61628,0.369176,3.41709,7.17214,2.161,0.205975,0.11284942170891318,0.30733331369140565,0.367189,0.301251,0.377401,0.298869,0.678652,0.171426,4.99337,0.268608,,0.0967327,32.5752,-3.51835,91.0745,0.0967327,0.0,-3.1346733048558235,-5.70022439956665,0.135884,527.0,,,,,,,301.7,3.591666666,301.7,3.591666666,,,,,,,,,,,,,,,,,,,Jake Bauers,15194,641343,641343.0
427,Brett Harris,OAK,48.953,175.935,158.429,36.2127,25.5216,6.8566,0.37054,3.46395,18.6283,15.4572,13.1985,0.104148,38.0309,2.42457,0.966383,0.916174,3.67979,2.35151,0.770841,0.228573,0.07501918322107597,0.21616449256827808,0.347047,0.296173,0.342122,0.283308,0.638295,0.113549,4.07388,0.277765,,-0.116307,16.5389,-4.24914,76.8847,-0.116307,0.0,-4.909494563937187,0.1079210489988327,0.128282,999.0,,,,,,,138.1,2.818367346,138.1,2.818367346,,,,,,,,,,,,,,,,,,,Brett Harris,29788,695391,695391.0
428,Jack Suwinski,PIT,47.013,176.274,154.54,32.0891,18.9516,6.58046,0.639867,5.91719,20.3157,19.524,18.2834,0.665212,54.6906,1.91167,1.18507,0.353554,2.14736,3.48972,1.00189,0.207642,0.1037214790610073,0.3102590285578134,0.334306,0.297203,0.373371,0.294395,0.670574,0.165729,4.97737,0.275153,,0.0336097,18.1575,-2.67059,85.3717,0.0336097,0.0,-3.0225550159811974,-1.5961203575134275,0.127482,747.7100219726562,,,,,,,169.5,3.606382978,169.5,3.606382978,,,,,,,,,,,,,,,,,,,Jack Suwinski,22244,669261,669261.0
429,Zach Cole,HOU,86.537,338.505,304.684,61.4138,36.6157,12.0102,2.40552,10.3824,39.8024,33.7593,27.1209,1.63399,135.496,4.55128,1.76307,0.386095,3.78809,7.61937,1.78842,0.201566,0.0801196437275668,0.40027769161459953,0.20016,0.275306,0.359003,0.277045,0.634308,0.157437,6.33567,0.317818,,0.351458,30.1002,-9.89676,75.9652,0.351458,0.0,-9.237666249275208,-1.184264898300171,0.125728,490.4400024414063,,,,,,,282.4,3.245977011,282.4,3.245977011,,,,,,,,,,,,,,,,,,,Zach Cole,31583,805904,805904.0
430,Tyrone Taylor,NYM,80.422,300.576,276.995,62.9101,40.7614,12.8638,2.44398,6.84092,34.0311,27.7947,15.1866,0.452686,69.0635,5.07779,2.0049,1.31173,3.43559,8.0802,2.13003,0.227117,0.05052499201533056,0.22977050729266474,0.219894,0.27793,0.365294,0.280239,0.643224,0.138178,6.27876,0.276073,,0.343869,27.5069,-8.0085,80.8587,0.343869,0.0,-6.475132405757904,-2.358052492141724,0.119404,732.4400024414062,,,,,,,260.3,3.25375,260.3,3.25375,,,,,,,,,,,,,,,,,,,Tyrone Taylor,13675,621438,621438.0
431,Everson Pereira,CWS,57.896,223.271,202.964,44.5315,28.3811,8.46115,0.624613,7.06471,24.3164,23.4906,16.5028,0.168902,71.1606,2.31579,1.16524,0.323127,3.51657,3.58722,1.02666,0.219406,0.07391376399084522,0.318718508001487,0.231909,0.284148,0.371672,0.287222,0.655819,0.152266,4.52582,0.297582,,-0.0134715,21.6982,-4.68295,82.1429,-0.0134715,0.0,-4.712591520510614,-1.8464773893356323,0.115158,730.5900268554688,,,,,,,205.5,3.543103448,205.5,3.543103448,,,,,,,,,,,,,,,,,,,Everson Pereira,23695,677592,677592.0
435,Isiah Kiner-Falefa,BOS,69.363,268.884,249.626,63.0943,50.1939,9.60998,0.934207,2.35624,27.6919,21.8128,11.9251,0.179932,45.2213,3.21277,1.66472,1.96177,6.4428,7.87208,2.58074,0.252755,0.04435035182457863,0.16818144627422976,0.263704,0.293632,0.327055,0.27435,0.620687,0.0742995,5.1602,0.298155,,0.0874485,23.321,-8.44974,69.3368,0.0874485,0.0,-9.630049347877502,1.3623484373092651,0.100967,586.8200073242188,,,,,,,208.1,3.015942028,208.1,3.015942028,,,,,,,,,,,,,,,,,,,Isiah Kiner-Falefa,16512,643396,643396.0
436,LaMonte Wade Jr.,CWS,42.695,153.81,131.111,28.6538,18.8048,5.17465,0.342547,4.33183,16.2669,15.1519,18.5905,0.858835,33.4234,1.81777,1.18996,1.10039,2.43614,0.679388,0.272434,0.218546,0.12086665366361093,0.21730316624406737,0.556213,0.321277,0.362356,0.303024,0.683634,0.143811,2.82017,0.25725,,-0.228891,16.9211,-1.25271,93.0283,-0.228891,0.0,-1.4927373677492142,-2.8257274627685547,0.0997982,747.1199951171875,,,,,,,148.4,3.45116279,148.4,3.45116279,,,,,,,,,,,,,,,,,,,LaMonte Wade Jr.,18126,664774,664774.0
438,Cody Freeman,TEX,49.3,190.133,176.801,41.3798,29.5389,7.86752,0.523451,3.44993,18.5933,17.9957,9.98486,0.378488,30.0135,1.41308,1.39863,0.535841,3.87859,2.53505,0.817567,0.234048,0.05251513414294204,0.1578552907701451,0.332679,0.278368,0.343008,0.271836,0.621375,0.10896,4.01901,0.262063,,-0.0955516,16.1026,-6.36306,73.2065,-0.0955516,0.0,-6.099807374179363,0.4999558627605438,0.0966053,745.2899780273438,,,,,,,145.6,2.971428571,145.6,2.971428571,,,,,,,,,,,,,,,,,,,Cody Freeman,25629,683227,683227.0
439,Eli White,ATL,29.192,103.676,95.7888,23.0328,15.6559,3.64524,1.0088,2.72285,13.2636,10.1648,5.92069,0.10785,28.5986,1.12953,0.570175,0.266759,1.46647,3.76988,0.928731,0.240454,0.05710762375091631,0.2758459045487866,0.207028,0.290912,0.384848,0.293894,0.675761,0.144395,6.93227,0.31228,,0.224458,10.6373,-1.61286,86.4413,0.224458,0.0,-1.4416069984436035,-1.1057575941085815,0.0922819,743.8800048828125,,,,,,,104.1,3.589655172,104.1,3.589655172,,,,,,,,,,,,,,,,,,,Eli White,19346,642201,642201.0
440,MJ Melendez,NYM,37.526,142.014,126.594,27.0633,15.5625,6.02905,0.547964,4.92378,15.8488,16.6828,13.3823,0.455443,38.4811,0.858141,1.03806,0.141445,1.79133,1.72323,0.524398,0.21378,0.09423225879138676,0.2709669469207261,0.347764,0.291133,0.386745,0.295147,0.677878,0.172965,4.4085,0.262855,,-0.0638475,14.7153,-2.06478,87.4592,-0.0638475,0.0,-2.168797932565212,-1.7373148202896118,0.0921072,749.3200073242188,,,,,,,137.3,3.613157894,137.3,3.613157894,,,,,,,,,,,,,,,,,,,MJ Melendez,22197,669004,669004.0
442,Korey Lee,CWS,32.932,105.571,98.6051,21.2914,14.6025,3.96234,0.250293,2.47631,9.96744,9.90401,5.54194,0.0287406,28.5758,0.676028,0.502027,0.245891,1.81682,1.30455,0.429659,0.215926,0.05249490863968325,0.27067850072463084,0.193938,0.261185,0.336527,0.262006,0.597712,0.120601,3.93426,0.276469,,-0.0523027,8.09838,-4.37565,64.7724,-0.0523027,-0.86,-4.435595817863941,1.6810492277145386,0.0899364,999.0,,,,,,,71.9,2.178787878,71.9,2.178787878,,,,,,,,,,,,,,,,,,,Korey Lee,25543,686676,686676.0
