,player_name,pitcher,fDurability,fERA,fControl,fStuff
4196,Peyton Holt,687428.0,,,,90.0
4197,Peyton Olejnik,803021.0,83.0,100.0,102.0,96.0
4198,Peyton Pallette,688883.0,116.0,105.0,105.0,114.0
4199,Peyton Plumlee,690183.0,,91.0,101.0,95.0
4200,Peyton Remy,663880.0,,,95.0,
4201,Peyton Stumbo,814482.0,97.0,92.0,111.0,92.0
4202,Peyton Williams,686964.0,62.0,97.0,102.0,112.0
4203,Phil Bickford,641360.0,118.0,104.0,112.0,102.0
4204,Phil Fox,813636.0,94.0,107.0,124.0,110.0
4205,Phil Maton,664208.0,135.0,,,
4206,Philip Abner,691769.0,101.0,110.0,119.0,106.0
4207,Phillip Diehl,670426.0,,96.0,99.0,99.0
4208,Phillips Valdez,570488.0,,86.0,91.0,79.0
4209,Phoenix Sanders,676637.0,,94.0,110.0,92.0
4210,Pierce Coppola,695518.0,,,117.0,94.0
4211,Pierce George,703670.0,84.0,108.0,78.0,93.0
4212,Pierce Johnson,572955.0,137.0,,,
4213,Pierson Ohl,701487.0,109.0,104.0,129.0,106.0
4214,Pitterson Rosa,800278.0,,,,104.0
4215,Po-Yu Chen,696040.0,107.0,90.0,97.0,87.0
4216,Porter Hodge,687863.0,110.0,104.0,98.0,107.0
4217,Prelander Berroa,672860.0,78.0,104.0,96.0,118.0
4218,Preston Howey,813796.0,82.0,101.0,103.0,89.0
4219,Preston Johnson,699980.0,84.0,100.0,92.0,104.0
4220,Quinn Brodey,656260.0,,84.0,91.0,92.0
4221,Quinn Gudaitis,805962.0,64.0,95.0,87.0,91.0
4222,Quinn Mathews,687273.0,88.0,108.0,85.0,106.0
4223,Quinn Priester,682990.0,132.0,107.0,113.0,106.0
4224,Quinton Low,701703.0,,104.0,81.0,110.0
4225,Quinton Martinez,689703.0,65.0,95.0,97.0,91.0
4226,R.J. Dabovich,681924.0,,,71.0,102.0
4227,R.J. Freure,647217.0,,,91.0,
4228,R.J. Gordon,822161.0,93.0,98.0,110.0,104.0
4229,R.J. Sales,701680.0,82.0,103.0,115.0,103.0
4230,RJ Petit,696275.0,125.0,109.0,114.0,108.0
4231,RJ Shunck,836071.0,,,,98.0
4232,Rafael Arias,90.0,,91.0,,
4233,Rafael Gonzalez,808003.0,67.0,96.0,93.0,91.0
4234,Rafael Marcano,680632.0,67.0,98.0,96.0,97.0
4235,Rafael Montero,606160.0,136.0,98.0,112.0,106.0
4236,Rafael Ohashi,692504.0,63.0,85.0,95.0,87.0
4237,Rafael Sanchez,803596.0,99.0,92.0,105.0,90.0
4238,Rafael Suero,90.0,,92.0,,
4239,Rafe Schlesinger,701178.0,82.0,106.0,108.0,96.0
4240,Rafelin Nivar,800216.0,,94.0,67.0,96.0
4241,Raffi Vizcaino,642563.0,74.0,106.0,91.0,113.0
4242,Railin Perez,683988.0,116.0,104.0,92.0,99.0
4243,Raimon Gomez,703148.0,70.0,106.0,91.0,117.0
4244,Raimy Rodriguez,800321.0,93.0,99.0,82.0,91.0
4245,Rainiery Rodriguez,680652.0,,,90.0,
4246,Raisel Iglesias,628452.0,145.0,,,102.0
4247,Ramon Henriquez,808045.0,,95.0,76.0,84.0
4248,Ramon Marquez,827408.0,,92.0,123.0,111.0
4249,Ramon Perez,673325.0,,,89.0,
4250,Ramsey David,687062.0,83.0,101.0,91.0,96.0
4251,Randel Clemente,695003.0,99.0,108.0,85.0,118.0
4252,Randry De Leon,90.0,,93.0,,
4253,Randy Beriguete,691335.0,65.0,91.0,85.0,81.0
4254,Randy Dobnak,677976.0,102.0,97.0,93.0,87.0
4255,Randy Labaut,665178.0,96.0,98.0,97.0,99.0
4256,Randy Rodriguez,678495.0,109.0,105.0,93.0,104.0
4257,Randy Vasquez,681190.0,125.0,97.0,106.0,98.0
4258,Randy Wynne,691094.0,88.0,82.0,114.0,75.0
4259,Ranger Suarez,624133.0,122.0,100.0,117.0,106.0
4260,Raudy Rivera,90.0,,88.0,,
4261,Raudy Rivera,811623.0,,,95.0,97.0
4262,Raul Alcantara,678921.0,110.0,98.0,85.0,91.0
4263,Raul Brito,669993.0,122.0,103.0,98.0,107.0
4264,Raul Rangel,691348.0,,85.0,87.0,63.0
4265,Raul Trujillo,90.0,,95.0,,
4266,Ray Gaither,668877.0,82.0,98.0,98.0,90.0
4267,Ray Kerr,678061.0,71.0,109.0,108.0,116.0
4268,Raymon Rosario,90.0,,97.0,,
4269,Raymon Rosario,815320.0,,,60.0,100.0
4270,Raymond Burgos,670103.0,84.0,99.0,103.0,87.0
4271,Raynel Espinal,642659.0,,92.0,109.0,
4272,Rayner Castillo,698982.0,90.0,96.0,102.0,90.0
4273,Rayven Antonio,810982.0,82.0,104.0,107.0,96.0
4274,Reagan Todd,657047.0,,,118.0,106.0
4275,Reed Garrett,657585.0,110.0,102.0,105.0,111.0
4276,Reese Dutton,700848.0,83.0,98.0,102.0,85.0
4277,Reese Lumpkin,813609.0,,,99.0,94.0
4278,Reese Olson,681857.0,92.0,101.0,106.0,106.0
4279,Reese Sharp,688701.0,58.0,101.0,91.0,96.0
4280,Reggie Crawford,686846.0,52.0,,109.0,126.0
4281,Reggie Lawson,666156.0,,91.0,65.0,92.0
4282,Regi Grace,681322.0,72.0,101.0,104.0,94.0
4283,Reibyn Corona,685473.0,83.0,91.0,91.0,94.0
4284,Reid Birlingmair,679304.0,70.0,94.0,98.0,104.0
4285,Reid Detmers,672282.0,114.0,103.0,115.0,111.0
4286,Reid Johnston,694773.0,,98.0,103.0,96.0
4287,Reid Morgan,681539.0,74.0,86.0,108.0,91.0
4288,Reid Schaller,668697.0,,106.0,102.0,106.0
4289,Reid VanScoter,804577.0,88.0,97.0,103.0,81.0
4290,Reidis Sena,684128.0,87.0,105.0,87.0,107.0
4291,Reinaldo De Paula,676005.0,,102.0,103.0,96.0
4292,Reinold Navarro,90.0,,94.0,,
4293,Reinold Navarro,821116.0,,,62.0,102.0
4294,Reiss Knehr,663753.0,63.0,109.0,112.0,104.0
4295,Reiver Camacho,90.0,,92.0,,
4296,Reiver Sanmartin,665665.0,103.0,104.0,110.0,87.0
4297,Reny Artiles,683846.0,66.0,88.0,86.0,92.0
4298,Reudis Diaz,90.0,,98.0,,
4299,Reyes Moronta,606625.0,,106.0,85.0,107.0
4300,Reynaldo Lopez,625643.0,76.0,,,103.0
4301,Reynaldo Yean,702905.0,92.0,104.0,63.0,99.0
4302,Reynardo Cruz,699106.0,68.0,99.0,90.0,93.0
4303,Rhett Kouba,688763.0,104.0,94.0,93.0,79.0
4304,Rhett Lowder,695076.0,69.0,104.0,117.0,102.0
4305,Ricardo Brizuela,804870.0,85.0,90.0,103.0,85.0
4306,Ricardo Estrada,698962.0,63.0,102.0,99.0,85.0
4307,Ricardo Pinto,620982.0,61.0,91.0,98.0,83.0
4308,Ricardo Sanchez,645307.0,,90.0,98.0,101.0
4309,Ricardo Velez,703106.0,103.0,103.0,102.0,98.0
4310,Ricardo Yan,700282.0,90.0,104.0,86.0,94.0
4311,Rich Hill,448179.0,71.0,95.0,93.0,92.0
4312,Richard Bleier,542947.0,62.0,93.0,112.0,76.0
4313,Richard Fernandez,803370.0,,,74.0,88.0
4314,Richard Fitts,690916.0,97.0,99.0,111.0,96.0
4315,Richard Gallardo,682620.0,59.0,94.0,111.0,93.0
4316,Richard Guasch,683014.0,85.0,109.0,104.0,108.0
4317,Richard Lovelady,663992.0,100.0,109.0,117.0,99.0
4318,Richard Rodriguez,593144.0,,94.0,105.0,83.0
4319,Ricky Castro,690462.0,90.0,93.0,110.0,97.0
4320,Ricky DeVito,683740.0,89.0,101.0,73.0,96.0
4321,Ricky Karcher,676689.0,72.0,104.0,69.0,104.0
4322,Ricky Mineo,802962.0,,95.0,88.0,102.0
4323,Ricky Salinas,656927.0,,,89.0,
4324,Ricky Tiedemann,694357.0,54.0,110.0,104.0,127.0
4325,Ricky Vanasco,676568.0,76.0,108.0,100.0,106.0
4326,Rico Garcia,670329.0,121.0,100.0,99.0,109.0
4327,Riley Bauman,809496.0,58.0,90.0,92.0,85.0
4328,Riley Cooper,694855.0,83.0,92.0,101.0,87.0
4329,Riley Cornelio,683000.0,99.0,98.0,102.0,100.0
4330,Riley Davis,695281.0,,97.0,106.0,84.0
4331,Riley Frey,811319.0,80.0,104.0,114.0,99.0
4332,Riley Gowens,803035.0,99.0,102.0,109.0,105.0
4333,Riley Huge,803314.0,84.0,108.0,96.0,118.0
4334,Riley Martin,702303.0,124.0,112.0,97.0,109.0
4335,Riley O'Brien,676617.0,118.0,113.0,105.0,115.0
4336,Riley Pint,666207.0,70.0,110.0,80.0,111.0
4337,Riley Smith,642092.0,,,54.0,98.0
4338,Riley Thompson,663929.0,71.0,91.0,98.0,92.0
4339,Riley Unroe,624523.0,,85.0,92.0,77.0
4340,Rio Britton,694833.0,66.0,100.0,101.0,102.0
4341,Rio Gomez,677013.0,,95.0,98.0,93.0
4342,Riskiel Tineo,805144.0,77.0,86.0,97.0,92.0
4343,River Ryan,689981.0,59.0,101.0,105.0,105.0
4344,Roansy Contreras,672710.0,117.0,96.0,108.0,91.0
4345,Rob Griswold,700375.0,105.0,86.0,107.0,67.0
4346,Rob Hensey,802996.0,,89.0,104.0,94.0
4347,Rob Kaminsky,641739.0,62.0,96.0,108.0,83.0
4348,Rob Zastryzny,642239.0,101.0,102.0,119.0,103.0
4349,Robbie Baker,682595.0,,87.0,108.0,99.0
4350,Robbie Erlin,572362.0,,86.0,102.0,84.0
4351,Robbie Hitt,676334.0,,,98.0,
4352,Robbie Peto,668878.0,,86.0,95.0,89.0
4353,Robbie Ray,592662.0,108.0,,130.0,110.0
4354,Robby Ahlstrom,695239.0,118.0,98.0,95.0,101.0
4355,Robby Snelling,702281.0,124.0,108.0,116.0,109.0
4356,Robert Broom,680940.0,,,101.0,
4357,Robert Colina,678783.0,,97.0,112.0,105.0
4358,Robert Cranz,801128.0,68.0,112.0,111.0,113.0
4359,Robert Dominguez,693013.0,,,,104.0
4360,Robert Dugger,667498.0,70.0,89.0,77.0,82.0
4361,Robert Garcia,676395.0,140.0,110.0,104.0,119.0
4362,Robert Gasser,688107.0,67.0,108.0,113.0,103.0
4363,Robert Gsellman,607229.0,59.0,89.0,102.0,90.0
4364,Robert Kwiatkowski,688984.0,87.0,97.0,105.0,89.0
4365,Robert Stephenson,596112.0,71.0,,130.0,113.0
4366,Robert Stock,476594.0,68.0,102.0,103.0,101.0
4367,Robert Suarez,663158.0,131.0,,,106.0
4368,Robert Terrero,90.0,,88.0,,
4369,Robert Wegielnik,814716.0,81.0,91.0,85.0,94.0
4370,Roberto Medina,90.0,,90.0,,
4371,Roberto Perez,90.0,,92.0,,
4372,Robinson Hernandez,681619.0,,97.0,108.0,92.0
4373,Robinson Martinez,660822.0,,90.0,73.0,96.0
4374,Robinson Ortiz,673662.0,95.0,109.0,103.0,103.0
4375,Robinson Pina,673820.0,97.0,99.0,113.0,99.0
4376,Rocco Reid,701793.0,68.0,100.0,93.0,93.0
4377,Roddery Munoz,682610.0,116.0,103.0,101.0,116.0
4378,Rodney Boone,674868.0,76.0,95.0,113.0,98.0
4379,Rodney Theophile,682496.0,65.0,101.0,97.0,94.0
4380,Rodolfo Martinez,650869.0,67.0,98.0,78.0,102.0
4381,Rodolfo Sanchez,672651.0,,95.0,102.0,100.0
4382,Roel Garcia III,684967.0,74.0,95.0,113.0,97.0
4383,Roel Ramirez,641995.0,,91.0,102.0,91.0
4384,Roenis Elias,606273.0,,98.0,114.0,98.0
4385,Roiber Talavera,90.0,,89.0,,
4386,Roki Sasaki,808963.0,66.0,95.0,95.0,102.0
4387,Rolando De La Cruz,809504.0,,87.0,77.0,85.0
4388,Rolando Gutierrez,805114.0,,85.0,91.0,92.0
4389,Rolddy Munoz,691548.0,119.0,103.0,96.0,106.0
4390,Roman Angelo,809109.0,108.0,95.0,95.0,95.0
4391,Roman Camacho,90.0,,94.0,,
4392,Roman Phansalkar,676502.0,91.0,101.0,99.0,90.0
4393,Ron Marinaccio,676760.0,140.0,104.0,104.0,102.0
4394,Ronald Bolanos,671790.0,,80.0,82.0,81.0
4395,Ronald Guzman,608597.0,,,61.0,
4396,Ronald Herrera,622703.0,,100.0,110.0,106.0
4397,Ronald Medrano,642574.0,,93.0,104.0,93.0
4398,Ronald Tejada,90.0,,93.0,,
4399,Ronaldo Alesandro,682551.0,,103.0,109.0,99.0
4400,Ronaldo Florencio,90.0,,92.0,,
4401,Ronan Kopp,691947.0,113.0,112.0,90.0,120.0
4402,Ronel Blanco,669854.0,81.0,106.0,105.0,106.0
4403,Ronnie Williams,657122.0,,,104.0,
4404,Ronny Chalas,692830.0,95.0,100.0,106.0,91.0
4405,Ronny Garcia,672774.0,,95.0,93.0,106.0
4406,Ronny Henriquez,678692.0,131.0,99.0,103.0,100.0
4407,Ronny Lopez,807832.0,,88.0,77.0,65.0
4408,Ronny Oliver,90.0,,93.0,,
4409,Rony Garcia,665621.0,,92.0,101.0,100.0
4410,Roque Gutierrez,692262.0,103.0,94.0,103.0,102.0
4411,Rorik Maltrud,702045.0,81.0,99.0,101.0,100.0
4412,Ross Carver,687102.0,103.0,92.0,92.0,98.0
4413,Ross Dunn,694933.0,59.0,86.0,106.0,89.0
4414,Ross Stripling,548389.0,63.0,,110.0,93.0
4415,Rowan Wick,592858.0,,104.0,105.0,111.0
4416,Roy Garcia,672418.0,77.0,105.0,96.0,105.0
4417,Royber Salinas,683690.0,52.0,102.0,97.0,105.0
4418,Royman Blanco,681759.0,67.0,84.0,113.0,75.0
4419,Ruben Castillo,692645.0,58.0,86.0,95.0,88.0
4420,Ruben Galindo,692020.0,78.0,104.0,99.0,98.0
4421,Ruben Menes,90.0,,89.0,,
4422,Ruben Menes,808048.0,,,90.0,91.0
4423,Ruben Ramirez,90.0,,93.0,,
4424,Ruben Salinas,693730.0,,89.0,96.0,91.0
4425,Rubender Pena,90.0,,92.0,,
4426,Ruddy Gomez,803276.0,68.0,111.0,124.0,121.0
4427,Rudit Pina,90.0,,93.0,,
4428,Russell Smith,669080.0,68.0,92.0,100.0,103.0
4429,Ryan Ammons,686825.0,88.0,113.0,92.0,112.0
4430,Ryan Anderson,669243.0,,99.0,98.0,87.0
4431,Ryan Anderson - 669243,669243.0,103.0,,105.0,
4432,Ryan Andrade,822876.0,82.0,98.0,105.0,86.0
4433,Ryan Bergert,686701.0,102.0,98.0,105.0,98.0
4434,Ryan Birchard,804670.0,83.0,101.0,87.0,104.0
4435,Ryan Borucki,621366.0,89.0,103.0,101.0,105.0
4436,Ryan Bourassa,802180.0,92.0,110.0,105.0,126.0
4437,Ryan Boyer,801682.0,111.0,98.0,114.0,100.0
4438,Ryan Brady,676433.0,76.0,99.0,106.0,93.0
4439,Ryan Brasier,518489.0,93.0,,143.0,103.0
4440,Ryan Brown,688664.0,,95.0,116.0,101.0
4441,Ryan Brown,811286.0,,99.0,92.0,141.0
4442,Ryan Brown - 688664,688664.0,61.0,,,
4443,Ryan Brown - 811286,811286.0,83.0,,87.0,
4444,Ryan Bruno,691943.0,67.0,110.0,83.0,115.0
4445,Ryan Burr,621114.0,77.0,108.0,117.0,112.0
4446,Ryan Cabarcas,686572.0,,97.0,102.0,103.0
4447,Ryan Cardona,701318.0,104.0,95.0,90.0,84.0
4448,Ryan Carpenter,543001.0,55.0,81.0,100.0,81.0
4449,Ryan Castellani,624418.0,,,69.0,
4450,Ryan Chasse,805989.0,,91.0,75.0,82.0
4451,Ryan Conroy,681795.0,,,86.0,101.0
4452,Ryan Costeiu,695065.0,93.0,98.0,105.0,98.0
4453,Ryan Cusick,680743.0,96.0,96.0,88.0,98.0
4454,Ryan Degges,813869.0,82.0,89.0,91.0,92.0
4455,Ryan Dromboski,823804.0,72.0,101.0,113.0,98.0
4456,Ryan Feltner,663372.0,90.0,81.0,82.0,80.0
4457,Ryan Fernandez,681676.0,128.0,108.0,109.0,122.0
4458,Ryan Gallagher,801594.0,83.0,93.0,119.0,105.0
4459,Ryan Garcia,674114.0,88.0,91.0,89.0,92.0
4460,Ryan Gusto,687473.0,111.0,98.0,110.0,97.0
4461,Ryan Harbin,689877.0,109.0,107.0,95.0,116.0
4462,Ryan Hartman,670057.0,,,113.0,
4463,Ryan Harvey,687308.0,55.0,92.0,98.0,92.0
4464,Ryan Hawks,686470.0,98.0,91.0,111.0,81.0
4465,Ryan Helsley,664854.0,136.0,,,104.0
4466,Ryan Hendrix,641682.0,80.0,97.0,82.0,109.0
4467,Ryan Hennen,802402.0,65.0,96.0,111.0,100.0
4468,Ryan Jennings,688214.0,102.0,103.0,89.0,109.0
4469,Ryan Jensen,686754.0,88.0,104.0,83.0,108.0
4470,Ryan Johnson,696270.0,66.0,113.0,126.0,110.0
4471,Ryan Lambert,822038.0,104.0,114.0,99.0,133.0
4472,Ryan Langford,679622.0,64.0,95.0,105.0,91.0
4473,Ryan Lobus,815590.0,113.0,105.0,111.0,110.0
4474,Ryan Long,702465.0,106.0,86.0,102.0,87.0
4475,Ryan Loutos,702795.0,124.0,100.0,106.0,98.0
4476,Ryan Magdic,678163.0,82.0,103.0,122.0,99.0
4477,Ryan Meisinger,664682.0,,97.0,88.0,100.0
4478,Ryan Middendorf,805437.0,96.0,90.0,93.0,85.0
4479,Ryan Miller,668943.0,99.0,98.0,110.0,97.0
4480,Ryan Minckler,828514.0,83.0,101.0,70.0,99.0
4481,Ryan Murphy,694885.0,63.0,92.0,101.0,89.0
4482,Ryan Nutof,657246.0,,97.0,90.0,93.0
4483,Ryan Och,701000.0,112.0,105.0,98.0,94.0
4484,Ryan Pepiot,686752.0,114.0,108.0,119.0,112.0
4485,Ryan Prager,696492.0,,,90.0,
4486,Ryan Pressly,519151.0,103.0,,,
4487,Ryan Ramsey,687547.0,108.0,98.0,99.0,97.0
4488,Ryan Rolison,669020.0,103.0,100.0,113.0,96.0
4489,Ryan Schiefer,700987.0,,,63.0,92.0
4490,Ryan Sherriff,595411.0,,107.0,111.0,89.0
4491,Ryan Shreve,662914.0,114.0,88.0,98.0,83.0
4492,Ryan Slater,695421.0,95.0,106.0,118.0,97.0
4493,Ryan Sloan,815549.0,81.0,108.0,122.0,106.0
4494,Ryan Smith,686768.0,,91.0,79.0,79.0
4495,Ryan Smith,823193.0,,89.0,85.0,91.0
4496,Ryan Smith - 686768,686768.0,,90.0,101.0,
4497,Ryan Smith - 823193,823193.0,84.0,,80.0,
4498,Ryan Sublette,690922.0,109.0,97.0,85.0,99.0
4499,Ryan Tepera,572193.0,,,116.0,101.0
4500,Ryan Thompson,657044.0,105.0,100.0,105.0,94.0
4501,Ryan Vanderhei,687864.0,99.0,97.0,90.0,87.0
4502,Ryan Verdugo,822456.0,,,109.0,
4503,Ryan Walker,676254.0,141.0,100.0,108.0,99.0
4504,Ryan Watson,670245.0,,90.0,109.0,94.0
4505,Ryan Watson - 670245,670245.0,104.0,104.0,110.0,108.0
4506,Ryan Watson - 701511,701511.0,70.0,88.0,108.0,82.0
4507,Ryan Weathers,677960.0,82.0,100.0,100.0,114.0
4508,Ryan Webb,669067.0,103.0,103.0,98.0,94.0
4509,Ryan Weber,543901.0,,88.0,119.0,79.0
4510,Ryan Weiss,680802.0,,92.0,82.0,97.0
4511,Ryan Yarbrough,642232.0,95.0,98.0,131.0,93.0
4512,Ryan Zeferjahn,666171.0,119.0,104.0,91.0,117.0
4513,Ryder Jones,624507.0,,87.0,101.0,110.0
4514,Ryder Ryan,656924.0,124.0,101.0,97.0,95.0
4515,Rylan Kaufman,676932.0,,100.0,75.0,96.0
4516,Ryne Nelson,669194.0,135.0,96.0,108.0,94.0
4517,Ryne Stanek,592773.0,139.0,,,106.0
4518,Sadiel Baro,800153.0,67.0,88.0,87.0,86.0
4519,Sadrac Franco,677614.0,66.0,99.0,100.0,95.0
4520,Sal Romano,607219.0,,84.0,90.0,80.0
4521,Salvador Casado,90.0,,98.0,,
4522,Sam Aldegheri,691951.0,,91.0,98.0,91.0
4523,Sam Armstrong,814098.0,102.0,98.0,108.0,84.0
4524,Sam Bachman,696147.0,89.0,105.0,97.0,99.0
4525,Sam Benschoter,680397.0,108.0,92.0,109.0,93.0
4526,Sam Brodersen,813291.0,83.0,96.0,84.0,108.0
4527,Sam Carlson,672277.0,116.0,105.0,97.0,103.0
4528,Sam Clay,621348.0,,96.0,101.0,86.0
4529,Sam Coonrod,656322.0,,,71.0,101.0
4530,Sam Delaplane,676845.0,,101.0,90.0,116.0
4531,Sam Garcia,822760.0,82.0,91.0,104.0,99.0
4532,Sam Gardner,814217.0,61.0,112.0,107.0,114.0
4533,Sam Gaviglio,543208.0,,,89.0,
4534,Sam Hentges,656529.0,71.0,,94.0,94.0
4535,Sam Highfill,687122.0,82.0,90.0,111.0,90.0
4536,Sam Jacobsak,679556.0,,96.0,83.0,96.0
4537,Sam Keating,675654.0,,,82.0,
4538,Sam Knowlton,681060.0,93.0,109.0,74.0,103.0
4539,Sam Long,669674.0,117.0,96.0,104.0,96.0
4540,Sam McWilliams,656726.0,81.0,94.0,90.0,110.0
4541,Sam Moll,594580.0,113.0,98.0,106.0,94.0
4542,Sam Rochard,835380.0,,87.0,106.0,99.0
4543,Sam Ryan,687857.0,102.0,98.0,97.0,94.0
4544,Sam Stuhr,702023.0,82.0,92.0,96.0,89.0
4545,Sam Thoresen,679645.0,73.0,106.0,74.0,112.0
4546,Sam Tookoian,702494.0,,,148.0,
4547,Sam Weatherly,676333.0,99.0,95.0,79.0,105.0
4548,Sam Whiting,688519.0,80.0,91.0,89.0,82.0
4549,Sammy Natera Jr.,696519.0,96.0,102.0,100.0,108.0
4550,Sammy Peralta,671111.0,107.0,105.0,120.0,91.0
4551,Sammy Tavarez,679013.0,,99.0,62.0,94.0
4552,Samuel Aldegheri,691951.0,99.0,105.0,106.0,108.0
4553,Samuel Carmona,90.0,,91.0,,
4554,Samuel Carpio,815704.0,73.0,102.0,71.0,110.0
4555,Samuel Colmenares,90.0,,88.0,,
4556,Samuel Colmenares,807973.0,,,,102.0
4557,Samuel Dutton,695542.0,,,131.0,
4558,Samuel Fabian,90.0,,91.0,,
4559,Samuel Fabian,699022.0,,,63.0,98.0
4560,Samuel Mejia,692410.0,90.0,95.0,108.0,107.0
4561,Samuel Perez,682840.0,100.0,99.0,106.0,88.0
4562,Samuel Reyes,672795.0,78.0,100.0,102.0,100.0
4563,Samuel Sanchez,808247.0,56.0,83.0,115.0,81.0
4564,Samuel Strickland,694436.0,89.0,100.0,126.0,102.0
4565,Samuel Valerio,682936.0,,102.0,85.0,113.0
4566,Samuel Vasquez,679029.0,117.0,95.0,93.0,89.0
4567,Samy Natera Jr.,696519.0,,95.0,95.0,116.0
4568,Sandro Santana,811139.0,68.0,103.0,98.0,89.0
4569,Sandy Alcantara,645261.0,123.0,,,105.0
4570,Sandy Gaston,682624.0,103.0,102.0,88.0,104.0
4571,Sandy Mejia,800237.0,58.0,93.0,92.0,106.0
4572,Sann Omosako,90.0,,93.0,,
4573,Santiago Florez,672765.0,,84.0,92.0,90.0
4574,Santiago Peraza,90.0,,94.0,,
4575,Santiago Suarez,800571.0,76.0,98.0,127.0,105.0
4576,Saul Garcia,702903.0,109.0,112.0,103.0,115.0
4577,Saul Gonzalez,682015.0,,103.0,123.0,103.0
4578,Saul Siri,90.0,,91.0,,
4579,Saul Teran,699703.0,102.0,108.0,110.0,109.0
4580,Sauryn Lao,666659.0,113.0,104.0,116.0,103.0
4581,Sawyer Gipson-Long,687830.0,78.0,102.0,116.0,106.0
4582,Sayer Diederich,687040.0,,112.0,123.0,124.0
4583,Scarlyn Lebron,700277.0,55.0,88.0,93.0,85.0
4584,Scott Alexander,518397.0,87.0,,108.0,96.0
4585,Scott Barlow,605130.0,139.0,,,
4586,Scott Blewett,656240.0,93.0,97.0,107.0,100.0
4587,Scott Effross,664123.0,90.0,103.0,112.0,82.0
4588,Scott Engler,670081.0,63.0,97.0,82.0,98.0
4589,Scott Kobos,677040.0,,,109.0,97.0
4590,Scott McGough,543518.0,123.0,102.0,111.0,102.0
4591,Scott Randall,695246.0,59.0,96.0,123.0,97.0
4592,Seamus Barrett,804255.0,,,92.0,101.0
4593,Sean Barnett,826141.0,,85.0,65.0,90.0
4594,Sean Boyle,682044.0,99.0,99.0,109.0,90.0
4595,Sean Burke,680732.0,106.0,94.0,100.0,105.0
4596,Sean Doolittle,448281.0,,,,103.0
4597,Sean Guenther,674944.0,86.0,110.0,117.0,101.0
4598,Sean Harney,686184.0,80.0,98.0,106.0,90.0
4599,Sean Heppner,692174.0,74.0,96.0,78.0,77.0
4600,Sean Hermann,702314.0,87.0,97.0,99.0,86.0
4601,Sean Hjelle,663546.0,125.0,108.0,116.0,96.0
4602,Sean Hunley,695038.0,104.0,94.0,107.0,78.0
4603,Sean Linan,800344.0,72.0,110.0,112.0,113.0
4604,Sean Manaea,640455.0,103.0,,128.0,101.0
4605,Sean Matson,822483.0,84.0,108.0,117.0,108.0
4606,Sean McLaughlin,621455.0,,,104.0,
4607,Sean Mellen,673920.0,,,97.0,98.0
4608,Sean Mooney,668855.0,,,114.0,103.0
4609,Sean Newcomb,656794.0,96.0,106.0,92.0,103.0
4610,Sean Nolin,543594.0,,92.0,113.0,87.0
4611,Sean Paul Linan,90.0,,92.0,,
4612,Sean Paul Linan,800344.0,,,102.0,107.0
4613,Sean Poppen,664092.0,81.0,94.0,96.0,95.0
4614,Sean Reid-Foley,656887.0,81.0,97.0,75.0,104.0
4615,Sean Reynolds,669308.0,113.0,101.0,93.0,96.0
4616,Sean Sullivan,696155.0,,94.0,111.0,94.0
4617,Sean Sullivan - 696155,696155.0,82.0,96.0,106.0,94.0
4618,Sean Sullivan - 807743,807743.0,78.0,104.0,118.0,99.0
4619,Sebastian Espino,672823.0,,87.0,98.0,98.0
4620,Sebastian Gongora,807792.0,81.0,105.0,101.0,108.0
4621,Sebastian Keane,687187.0,96.0,97.0,97.0,94.0
4622,Sem Robberse,691828.0,70.0,96.0,104.0,100.0
4623,Seranthony Dominguez,622554.0,135.0,,,106.0
4624,Sergio Morillo,677124.0,,93.0,80.0,90.0
4625,Sergio Sanchez,683928.0,76.0,102.0,95.0,105.0
4626,Sergio Umana,684084.0,,85.0,105.0,92.0
4627,Sergio Villa,90.0,,91.0,,
4628,Seth Chavez,702060.0,82.0,96.0,112.0,91.0
4629,Seth Clark,806095.0,89.0,100.0,82.0,99.0
4630,Seth Clausen,703523.0,,,129.0,
4631,Seth Corry,671288.0,66.0,100.0,92.0,91.0
4632,Seth Elledge,676220.0,74.0,101.0,109.0,91.0
4633,Seth Halvorsen,678020.0,88.0,97.0,101.0,112.0
4634,Seth Johnson,686751.0,107.0,98.0,97.0,103.0
4635,Seth Keener,803143.0,79.0,90.0,92.0,90.0
4636,Seth Keller,702605.0,71.0,92.0,69.0,81.0
4637,Seth Lonsway,675920.0,108.0,100.0,95.0,90.0
4638,Seth Lugo,607625.0,105.0,,,
4639,Seth Martinez,661527.0,129.0,108.0,111.0,103.0
4640,Seth Mayberry,682255.0,,97.0,93.0,102.0
4641,Seth Nightingale,804587.0,,92.0,78.0,92.0
4642,Seth Nordlin,676699.0,,86.0,108.0,82.0
4643,Seth Shuman,670234.0,88.0,90.0,113.0,91.0
4644,Shaddon Peavyhouse,685097.0,91.0,94.0,94.0,81.0
4645,Shane Baz,669358.0,113.0,96.0,105.0,101.0
4646,Shane Bieber,669456.0,69.0,109.0,123.0,108.0
4647,Shane Davis,689464.0,,,102.0,
4648,Shane Drohan,675660.0,64.0,107.0,110.0,115.0
4649,Shane Gray,804904.0,,94.0,114.0,102.0
4650,Shane Greene,572888.0,55.0,99.0,92.0,94.0
4651,Shane Marshall,686288.0,61.0,97.0,99.0,100.0
4652,Shane McCarthy,676511.0,,87.0,99.0,95.0
