,PLAYERID,NAME,HAND,TEAM,OPP_TM,SALARY,POS,LP,OL,OD,IPL,ERROR,2H,PITCHER,CATCHER,UMPIRE,PARK,ROOF,GVF,PLATOON,HFA,PH%,COLD,TILT_BIAS,FPTS,FPTS/$,RBI,R,SB,CS,SH,SF,GIDP,HR_DEPENDENCE,0%_PH%_FPTS,SLATE,FLOOR,CEILING,POWN,PA,PAVSSP,PAVSSP%,BA,_OBP,SLG,ISO,WOBA,CNWOBA,XWOBA_CS,XWOBA_LS,AB,K,BB,IBB,HBP,H,1B,2B,3B,HR,TB,PARTNERID,OWNERSHIP
218,7940953.0,Matt Shaw,R,CHC,WAS,8400,3B,8,true,true,true,-,-,Jake Irvin,Riley Adams (-),Clint Vondrak (EH),CHC,-,-,false,true,6%,false,64%,6.49,0.77,0.42,0.44,0.11,0.03,0.01,0.001,0.08,22%,6.65,--,0.32,16.42,0.01,3.71,2.25,61%,0.253,0.314,0.39,0.137,0.309,0.31,0.324,,3.4,0.64,0.27,0.0,0.04,0.86,0.6,0.15,0.02,0.09,1.33,7940953.0,
219,470026.0,Jeff McNeil,L,NYM,CIN,1,--,6,false,false,false,-,-,Andrew Abbott,Jose Trevino (+),-,CIN,-,-,false,false,0%,false,55%,6.49,6490.0,0.38,0.41,0.02,0.01,0.02,0.001,0.07,19%,6.49,--,0.47,15.72,0.01,4.28,2.37,55%,0.253,0.323,0.375,0.122,0.309,0.311,0.341,0.279,3.84,0.55,0.34,0.02,0.07,0.97,0.68,0.19,0.02,0.08,1.44,470026.0,
220,16300.0,Christian Walker,R,HOU,TEX,3700,1B,6,false,false,true,-,-,Merrill Kelly,Jonah Heim (N),-,TEX,Closed,-,false,false,0%,false,70%,6.47,1.75,0.46,0.46,0.03,0.01,0.0,0.001,0.06,40%,6.49,Main,0.02,16.01,2.61,4.09,2.43,59%,0.206,0.273,0.384,0.178,0.287,0.331,0.308,0.345,3.74,1.14,0.3,0.01,0.05,0.77,0.44,0.15,0.0,0.17,1.43,16300.0,
221,10517.0,Andrew McCutchen,R,PIT,MIL,3300,OF,5,false,false,true,-,-,Quinn Priester,William Contreras (N),-,PIT,-,-,false,true,0%,false,66%,6.42,1.95,0.45,0.45,0.02,0.01,0.01,0.001,0.09,21%,6.42,--,0.32,15.56,10.17,4.06,2.53,62%,0.24,0.324,0.366,0.126,0.307,0.327,0.319,0.321,3.61,0.84,0.41,0.01,0.04,0.87,0.6,0.18,0.0,0.09,1.32,10517.0,
222,7860429.0,Jakob Marsee,L,MIA,PHI,5000,OF,3,false,false,true,-,-,Cristopher Sanchez,J.T. Realmuto (N),-,MIA,Closed,-,false,true,7%,false,43%,6.42,1.28,0.41,0.38,0.17,0.06,0.05,0.001,0.1,12%,6.59,Main,0.42,16.33,0.73,4.09,2.9,71%,0.231,0.3,0.318,0.087,0.279,0.312,0.385,,3.66,1.0,0.32,0.01,0.07,0.84,0.65,0.12,0.03,0.05,1.16,7860429.0,
223,2039958.0,Gabriel Arias,R,CLE,TBR,2800,SS,7,false,false,true,-,-,Ian Seymour,Hunter Feduccia (N),Jansen Visconti (H),TAM01,-,-,true,false,10%,false,63%,6.41,2.29,0.43,0.42,0.08,0.03,0.01,0.001,0.08,35%,6.62,Main,0.16,16.09,1.74,3.86,2.39,62%,0.229,0.276,0.396,0.167,0.292,0.293,0.283,0.25,3.61,1.28,0.2,0.0,0.04,0.83,0.52,0.15,0.01,0.14,1.43,2039958.0,
224,1452858.0,Ke'Bryan Hayes,R,CIN,NYM,2900,3B,8,false,false,true,-,-,David Peterson,Francisco Alvarez (N),-,CIN,-,-,true,true,1%,false,60%,6.39,2.2,0.41,0.44,0.05,0.04,0.01,0.001,0.09,19%,6.41,--,0.49,15.89,12.43,3.82,2.41,63%,0.275,0.33,0.401,0.126,0.321,0.296,0.287,0.256,3.52,0.64,0.26,0.0,0.03,0.97,0.69,0.19,0.01,0.08,1.41,1452858.0,
225,36187.0,Jorge Mateo,R,BAL,LAD,1,--,9,false,false,false,-,-,Tyler Glasnow,Dalton Rushing (-),-,BAL,-,-,false,true,17%,false,71%,6.38,6380.0,0.33,0.36,0.29,0.06,0.03,0.001,0.06,25%,6.87,Main,0.0,16.55,0.01,3.38,2.16,64%,0.219,0.264,0.372,0.153,0.277,0.288,0.23,0.288,3.15,1.03,0.18,0.0,0.02,0.69,0.43,0.13,0.02,0.1,1.17,36187.0,
226,2038973.0,Royce Lewis,R,MIN,KCR,3500,3B,7,false,false,true,-,-,Michael Wacha,Salvador Perez (N),-,KCR,-,-,false,false,3%,false,62%,6.38,1.82,0.45,0.43,0.02,0.02,0.0,0.001,0.07,30%,6.49,Main,0.2,15.78,2.6,3.95,2.27,57%,0.238,0.296,0.397,0.159,0.302,0.323,0.314,0.338,3.65,0.75,0.28,0.01,0.02,0.87,0.54,0.2,0.01,0.12,1.45,2038973.0,
227,16460.0,Tommy Pham,R,PIT,MIL,3100,OF,4,false,false,true,-,-,Quinn Priester,William Contreras (N),-,PIT,-,P,false,true,1%,false,56%,6.37,2.05,0.47,0.41,0.05,0.02,0.01,0.001,0.11,17%,6.4,--,0.46,15.4,9.6,4.12,2.61,63%,0.245,0.309,0.351,0.106,0.294,0.321,0.307,0.306,3.75,0.88,0.32,0.0,0.03,0.92,0.67,0.18,0.0,0.07,1.32,16460.0,
228,37483.0,Ryan McMahon,L,NYY,TOR,3300,3B,8,false,false,true,-,-,Kevin Gausman,Alejandro Kirk (+),-,NYY,-,-,true,true,2%,false,65%,6.37,1.93,0.42,0.46,0.03,0.01,0.0,0.001,0.05,37%,6.44,Main,0.01,15.7,2.67,3.72,2.2,59%,0.217,0.313,0.407,0.19,0.315,0.317,0.312,0.32,3.26,1.13,0.44,0.02,0.02,0.71,0.41,0.14,0.01,0.15,1.33,37483.0,
229,2441354.0,Otto Lopez,R,MIA,PHI,4000,SS,4,false,false,true,-,-,Cristopher Sanchez,J.T. Realmuto (N),-,MIA,Closed,P,true,true,0%,false,58%,6.37,1.59,0.43,0.37,0.1,0.04,0.02,0.001,0.12,11%,6.39,Main,0.59,15.54,1.13,4.07,2.82,69%,0.262,0.309,0.356,0.094,0.294,0.32,0.34,0.312,3.78,0.76,0.24,0.01,0.02,0.99,0.74,0.19,0.01,0.05,1.35,2441354.0,
230,38033.0,Rowdy Tellez,L,TEX,HOU,1,--,4,false,false,false,-,-,Colton Gordon,Yainer Diaz (N),-,TEX,Closed,-,false,true,13%,false,61%,6.35,6350.0,0.51,0.47,0.0,0.0,0.0,0.001,0.06,39%,6.71,Main,0.09,15.53,0.01,3.86,2.45,63%,0.218,0.289,0.392,0.174,0.296,0.304,0.303,0.281,3.5,1.0,0.31,0.03,0.04,0.76,0.47,0.13,0.0,0.16,1.38,38033.0,
231,9697517.0,Dylan Beavers,L,BAL,LAD,3500,OF,8,false,false,true,-,-,Tyler Glasnow,Dalton Rushing (-),-,BAL,-,-,true,true,5%,false,47%,6.34,1.81,0.37,0.41,0.09,0.03,0.01,0.001,0.05,27%,6.48,Main,0.03,16.2,1.43,3.67,2.27,62%,0.23,0.314,0.4,0.17,0.313,0.313,0.379,,3.26,1.02,0.38,0.01,0.02,0.75,0.45,0.16,0.03,0.11,1.3,9697517.0,
232,3054562.0,Jake McCarthy,L,ARI,BOS,1,--,9,false,false,false,-,-,Payton Tolle,Carlos Narvaez (N),-,ARI,Closed,-,false,true,0%,false,67%,6.33,6330.0,0.32,0.38,0.18,0.04,0.05,0.001,0.09,8%,6.33,Main,0.36,16.34,0.01,3.73,1.81,49%,0.255,0.315,0.362,0.107,0.301,0.299,0.271,0.326,3.36,0.76,0.25,0.01,0.07,0.86,0.62,0.14,0.06,0.03,1.22,3054562.0,
233,7945402.0,Edgar Quero,B,CHW,DET,3100,C,5,false,false,true,-,-,Jack Flaherty,Dillon Dingler (N),-,DET,-,-,true,false,1%,false,61%,6.33,2.04,0.41,0.42,0.0,0.0,0.0,0.001,0.08,21%,6.37,--,0.49,15.05,10.74,4.19,2.53,60%,0.251,0.321,0.368,0.117,0.306,0.31,0.297,,3.79,0.86,0.35,0.0,0.05,0.95,0.69,0.16,0.01,0.08,1.39,7945402.0,
234,3202258.0,Everson Pereira,R,TBR,CLE,1,--,7,false,false,false,-,-,Gavin Williams,Austin Hedges (++),Jansen Visconti (H),TAM01,-,-,false,true,0%,false,67%,6.33,6330.0,0.46,0.44,0.05,0.02,0.01,0.001,0.06,33%,6.33,Main,0.09,16.08,0.01,3.84,2.34,61%,0.22,0.288,0.383,0.163,0.295,0.293,0.283,,3.5,1.28,0.3,0.0,0.04,0.77,0.48,0.13,0.02,0.14,1.34,3202258.0,
235,36503.0,Luis Torrens,R,NYM,CIN,1,--,8,false,false,false,-,-,Andrew Abbott,Jose Trevino (+),-,CIN,-,-,true,false,15%,false,66%,6.32,6320.0,0.43,0.45,0.02,0.01,0.01,0.001,0.07,32%,6.8,--,0.22,15.89,0.01,3.78,2.15,57%,0.25,0.307,0.417,0.167,0.315,0.303,0.354,0.293,3.48,0.84,0.26,0.0,0.03,0.87,0.55,0.18,0.01,0.13,1.45,36503.0,
236,2040071.0,Jordan Walker,R,STL,SFG,2900,OF,7,false,false,true,-,-,Carson Seymour,Patrick Bailey (++),-,STL,-,-,false,true,0%,true,63%,6.32,2.18,0.44,0.42,0.05,0.02,0.0,0.001,0.09,24%,6.32,Main,0.3,15.95,1.76,3.87,1.99,51%,0.248,0.307,0.388,0.14,0.305,0.311,0.272,0.269,3.56,0.91,0.26,0.01,0.05,0.88,0.59,0.18,0.01,0.1,1.38,2040071.0,
237,2038811.0,Dillon Dingler,R,DET,CHW,3400,C,7,false,false,true,-,-,Shane Smith,Kyle Teel (N),-,DET,-,-,false,true,1%,false,54%,6.31,1.86,0.44,0.43,0.02,0.01,0.0,0.001,0.06,26%,6.35,--,0.24,15.59,11.76,3.86,2.16,56%,0.247,0.309,0.401,0.154,0.31,0.306,0.343,0.251,3.54,0.94,0.25,0.01,0.07,0.87,0.56,0.2,0.01,0.11,1.42,2038811.0,
238,16282.0,Carlos Correa,R,HOU,TEX,4000,3B,4,false,false,true,-,-,Merrill Kelly,Jonah Heim (N),-,TEX,Closed,-,false,false,3%,true,61%,6.31,1.58,0.45,0.41,0.01,0.0,0.0,0.001,0.08,27%,6.4,Main,0.36,15.49,1.29,4.23,2.59,61%,0.232,0.293,0.364,0.132,0.29,0.334,0.324,0.376,3.89,0.95,0.32,0.0,0.02,0.9,0.62,0.17,0.01,0.11,1.42,16282.0,
239,6329849.0,Tyler Locklear,R,ARI,BOS,2600,1B,7,false,false,true,-,-,Payton Tolle,Carlos Narvaez (N),-,ARI,Closed,-,true,true,8%,true,72%,6.31,2.43,0.44,0.43,0.07,0.02,0.0,0.001,0.07,24%,6.57,Main,0.16,15.91,3.44,3.75,1.99,53%,0.237,0.309,0.381,0.144,0.303,0.298,0.214,0.2,3.39,1.13,0.3,0.02,0.06,0.8,0.52,0.17,0.01,0.1,1.29,6329849.0,
240,814825.0,Ty France,R,TOR,NYY,1,--,7,false,false,false,-,-,Cameron Schlittler,Austin Wells (+),-,NYY,-,-,false,false,0%,false,62%,6.27,6270.0,0.41,0.42,0.01,0.01,0.0,0.001,0.09,23%,6.3,Main,0.47,15.25,0.01,4.08,2.26,55%,0.252,0.323,0.373,0.121,0.309,0.315,0.344,0.294,3.69,0.75,0.23,0.01,0.16,0.93,0.68,0.16,0.0,0.09,1.38,814825.0,
241,36215.0,Kyle Farmer,R,COL,SDP,1,--,8,false,false,false,-,-,Nick Pivetta,Freddy Fermin (N),-,COL,-,-,false,true,6%,false,69%,6.27,6270.0,0.41,0.44,0.03,0.02,0.01,0.001,0.06,25%,6.45,Main,0.3,15.75,0.01,3.7,2.24,61%,0.263,0.315,0.42,0.157,0.321,0.291,0.282,0.288,3.43,0.79,0.2,0.0,0.06,0.9,0.59,0.2,0.02,0.1,1.44,36215.0,
242,2038622.0,Connor Wong,R,BOS,ARI,1,--,9,false,false,false,-,-,Eduardo Rodriguez,Gabriel Moreno (N),-,ARI,Closed,-,true,false,7%,false,77%,6.25,6250.0,0.4,0.44,0.06,0.02,0.02,0.001,0.07,20%,6.45,Main,0.28,15.88,0.01,3.77,2.17,58%,0.252,0.311,0.39,0.138,0.308,0.297,0.247,0.309,3.44,0.86,0.27,0.0,0.03,0.87,0.58,0.18,0.03,0.08,1.34,2038622.0,
243,2441120.0,Oswald Peraza,R,LAA,ATH,2100,1B/3B,8,false,false,true,-,-,Mason Barnett,Shea Langeliers (-),-,LAA,-,-,false,true,25%,false,70%,6.25,2.98,0.39,0.41,0.12,0.04,0.01,0.001,0.07,27%,7.07,Main,0.13,16.31,8.18,3.4,2.04,60%,0.25,0.315,0.412,0.162,0.318,0.287,0.261,,3.09,0.77,0.25,0.0,0.05,0.77,0.5,0.14,0.02,0.11,1.27,2441120.0,
244,6019564.0,Victor Scott II,L,STL,SFG,3000,OF,9,false,false,true,-,-,Carson Seymour,Patrick Bailey (++),-,STL,-,-,true,true,6%,false,55%,6.23,2.08,0.32,0.38,0.2,0.04,0.04,0.001,0.08,14%,6.44,Main,0.2,16.12,1.82,3.57,1.81,51%,0.24,0.317,0.357,0.117,0.301,0.287,0.298,0.27,3.16,0.72,0.32,0.01,0.05,0.76,0.54,0.13,0.03,0.06,1.13,6019564.0,
245,6512694.0,Brooks Baldwin,B,CHW,DET,2700,OF,9,false,false,true,-,-,Jack Flaherty,Dillon Dingler (N),-,DET,-,-,true,false,10%,false,67%,6.22,2.3,0.41,0.44,0.06,0.02,0.03,0.001,0.06,30%,6.51,--,0.16,15.82,5.41,3.63,2.11,58%,0.242,0.296,0.411,0.169,0.308,0.308,0.319,0.247,3.33,0.93,0.25,0.01,0.02,0.8,0.52,0.13,0.04,0.12,1.37,6512694.0,
246,34681.0,Victor Caratini,B,HOU,TEX,1,--,7,false,false,false,-,-,Merrill Kelly,Jonah Heim (N),-,TEX,Closed,-,true,false,1%,false,65%,6.22,6220.0,0.43,0.43,0.0,0.0,0.0,0.001,0.08,34%,6.25,Main,0.26,15.48,0.01,3.97,2.31,58%,0.236,0.301,0.39,0.154,0.303,0.313,0.316,0.3,3.63,0.69,0.29,0.01,0.05,0.86,0.57,0.15,0.0,0.14,1.41,34681.0,
247,7899095.0,Colby Thomas,R,ATH,LAA,1,--,5,false,false,false,-,-,Jose Soriano,Logan O'Hoppe (-),-,LAA,-,-,false,false,8%,false,53%,6.21,6210.0,0.43,0.41,0.05,0.02,0.01,0.001,0.09,26%,6.44,Main,0.26,15.5,0.01,4.15,2.65,64%,0.222,0.274,0.354,0.132,0.277,0.293,0.266,,3.85,1.32,0.21,0.0,0.07,0.86,0.57,0.17,0.01,0.1,1.36,7899095.0,
248,4504237.0,Masataka Yoshida,L,BOS,ARI,1,--,7,false,false,false,-,-,Eduardo Rodriguez,Gabriel Moreno (N),-,ARI,Closed,-,false,false,12%,false,69%,6.21,6210.0,0.39,0.41,0.02,0.01,0.01,0.001,0.11,17%,6.56,Main,0.53,15.58,0.01,3.9,2.41,62%,0.274,0.339,0.391,0.117,0.321,0.32,0.319,0.333,3.54,0.51,0.28,0.02,0.07,0.97,0.71,0.18,0.02,0.07,1.38,4504237.0,
249,6512693.0,Jacob Wilson,R,ATH,LAA,4200,SS,2,false,false,true,-,-,Jose Soriano,Logan O'Hoppe (-),-,LAA,-,P,false,false,3%,false,50%,6.2,1.48,0.34,0.42,0.03,0.02,0.04,0.001,0.15,7%,6.27,Main,1.04,14.82,1.58,4.52,2.92,65%,0.274,0.312,0.335,0.061,0.289,0.304,0.314,0.31,4.23,0.47,0.21,0.0,0.05,1.16,0.97,0.15,0.01,0.03,1.42,6512693.0,
250,1254885.0,Gavin Lux,L,CIN,NYM,1,--,5,false,false,false,-,-,David Peterson,Francisco Alvarez (N),-,CIN,-,-,false,true,3%,false,61%,6.2,6200.0,0.41,0.41,0.02,0.01,0.01,0.001,0.1,15%,6.28,--,0.59,15.08,0.01,4.1,2.74,67%,0.259,0.326,0.356,0.097,0.303,0.311,0.314,0.323,3.72,1.01,0.34,0.01,0.03,0.97,0.74,0.15,0.02,0.06,1.33,1254885.0,
251,7868755.0,Ryan Ritter,R,COL,SDP,1,--,9,false,false,false,-,-,Nick Pivetta,Freddy Fermin (N),-,COL,-,-,false,true,2%,false,69%,6.19,6190.0,0.37,0.44,0.05,0.01,0.03,0.001,0.06,22%,6.27,Main,0.22,15.73,0.01,3.65,2.13,58%,0.258,0.314,0.415,0.157,0.318,0.286,0.242,,3.33,1.05,0.24,0.01,0.05,0.86,0.55,0.18,0.04,0.09,1.38,7868755.0,
252,4962826.0,Zack Gelof,R,ATH,LAA,3200,2B,7,false,false,true,-,-,Jose Soriano,Logan O'Hoppe (-),-,LAA,-,-,false,false,6%,false,81%,6.19,1.93,0.39,0.38,0.11,0.04,0.02,0.001,0.08,25%,6.38,Main,0.2,15.75,1.55,3.96,2.44,62%,0.221,0.288,0.349,0.128,0.283,0.299,0.234,0.264,3.6,1.31,0.31,0.0,0.03,0.79,0.54,0.14,0.01,0.1,1.26,4962826.0,
253,2038764.0,Nolan Jones,L,CLE,TBR,1,--,6,false,false,false,-,-,Ian Seymour,Hunter Feduccia (N),Jansen Visconti (H),TAM01,-,-,false,false,4%,false,68%,6.18,6180.0,0.36,0.39,0.09,0.02,0.01,0.001,0.06,27%,6.7,Main,0.16,15.71,0.01,3.79,2.51,66%,0.232,0.305,0.378,0.146,0.3,0.312,0.318,0.29,3.41,1.09,0.32,0.02,0.04,0.79,0.52,0.15,0.01,0.11,1.29,2038764.0,
254,163067.0,Zach McKinstry,L,DET,CHW,4100,3B/SS,8,false,false,true,-,-,Shane Smith,Kyle Teel (N),-,DET,-,-,true,true,11%,false,49%,6.17,1.5,0.35,0.39,0.13,0.04,0.01,0.001,0.05,19%,6.51,--,0.09,15.93,9.83,3.58,2.06,58%,0.235,0.316,0.381,0.146,0.307,0.304,0.332,0.319,3.18,0.8,0.35,0.01,0.04,0.75,0.48,0.14,0.05,0.07,1.21,163067.0,
255,1252110.0,Sean Murphy,R,ATL,SEA,1,--,8,false,false,false,-,-,Logan Gilbert,Cal Raleigh (++),-,ATL,-,-,false,true,2%,false,63%,6.16,6160.0,0.45,0.47,0.0,0.0,0.0,0.001,0.06,38%,6.22,Main,0.03,15.39,0.01,3.68,2.15,58%,0.221,0.298,0.404,0.183,0.307,0.325,0.309,0.28,3.31,1.15,0.29,0.01,0.08,0.73,0.43,0.15,0.0,0.15,1.34,1252110.0,
256,3440810.0,Jordan Lawlar,R,ARI,BOS,2000,2B/3B,9,false,false,true,-,-,Payton Tolle,Carlos Narvaez (N),-,ARI,Closed,-,true,true,15%,false,90%,6.16,3.08,0.38,0.41,0.14,0.03,0.01,0.001,0.06,21%,6.7,Main,0.13,15.88,2.05,3.42,1.81,53%,0.245,0.313,0.388,0.143,0.308,0.295,0.178,,3.1,1.0,0.28,0.01,0.03,0.76,0.5,0.15,0.02,0.08,1.2,3440810.0,
257,5593028.0,Carlos Narvaez,R,BOS,ARI,3400,C,9,false,false,true,-,-,Eduardo Rodriguez,Gabriel Moreno (N),-,ARI,Closed,-,true,false,5%,false,54%,6.15,1.81,0.42,0.47,0.02,0.01,0.01,0.001,0.07,26%,6.3,Main,0.23,15.16,2.29,3.8,2.17,57%,0.238,0.314,0.38,0.142,0.306,0.298,0.29,,3.41,0.94,0.35,0.01,0.03,0.81,0.54,0.16,0.01,0.1,1.3,5593028.0,
258,3769532.0,Yainer Diaz,R,HOU,TEX,3300,C,7,false,false,true,-,-,Merrill Kelly,Jonah Heim (N),-,TEX,Closed,-,false,false,0%,true,65%,6.13,1.86,0.42,0.4,0.01,0.01,0.0,0.001,0.09,31%,6.13,Main,0.38,15.34,1.95,3.99,2.31,58%,0.245,0.279,0.393,0.148,0.291,0.329,0.313,0.34,3.81,0.79,0.16,0.01,0.02,0.94,0.63,0.18,0.01,0.12,1.5,3769532.0,
259,4061893.0,Luisangel Acuna,R,NYM,CIN,2500,2B/SS,9,false,false,true,-,-,Andrew Abbott,Jose Trevino (+),-,CIN,-,H,true,false,11%,false,61%,6.12,2.45,0.31,0.36,0.17,0.05,0.02,0.001,0.08,14%,6.49,--,0.44,15.54,7.4,3.74,2.04,55%,0.257,0.297,0.361,0.104,0.29,0.282,0.251,0.351,3.51,0.74,0.2,0.0,0.01,0.9,0.66,0.17,0.02,0.05,1.27,4061893.0,
260,36197.0,Mitch Garver,R,SEA,ATL,2800,C,7,false,false,true,-,-,Chris Sale,Drake Baldwin (N),-,ATL,-,-,true,false,7%,false,71%,6.12,2.19,0.43,0.43,0.02,0.01,0.0,0.001,0.05,34%,6.33,Main,0.0,15.26,1.1,3.91,2.36,60%,0.205,0.298,0.367,0.162,0.295,0.31,0.264,0.285,3.45,1.28,0.41,0.0,0.05,0.71,0.42,0.15,0.0,0.13,1.27,36197.0,
261,4781733.0,Andruw Monasterio,R,MIL,PIT,1,--,7,false,false,false,-,-,Johan Oviedo,Joey Bart (N),-,PIT,-,-,false,false,16%,false,46%,6.11,6110.0,0.43,0.41,0.08,0.03,0.0,0.001,0.06,18%,6.62,--,0.26,15.41,0.01,3.85,2.24,58%,0.232,0.304,0.344,0.112,0.289,0.301,0.288,0.309,3.48,0.98,0.31,0.0,0.05,0.81,0.57,0.16,0.01,0.07,1.2,4781733.0,
262,2038762.0,Ernie Clement,R,TOR,NYY,3500,3B,8,false,false,true,-,-,Cameron Schlittler,Austin Wells (+),-,NYY,-,-,false,false,0%,false,62%,6.1,1.74,0.38,0.38,0.07,0.03,0.04,0.001,0.09,17%,6.13,Main,0.53,15.37,1.27,3.99,2.16,54%,0.258,0.289,0.368,0.11,0.289,0.297,0.301,0.29,3.77,0.49,0.15,0.0,0.03,0.97,0.71,0.18,0.02,0.07,1.39,2038762.0,
263,37481.0,Dominic Smith,L,SFG,STL,3500,1B,4,false,false,true,-,-,Michael McGreevy,James Crooks (N),-,STL,-,-,true,false,12%,false,59%,6.09,1.74,0.44,0.4,0.01,0.01,0.0,0.001,0.09,18%,6.4,Main,0.42,15.1,3.16,4.12,2.6,63%,0.244,0.308,0.353,0.109,0.292,0.298,0.289,0.293,3.76,0.69,0.31,0.01,0.05,0.92,0.65,0.19,0.01,0.07,1.33,37481.0,
264,15357.0,Randal Grichuk,R,KCR,MIN,1,--,6,false,false,false,-,-,Pablo Lopez,Ryan Jeffers (N),-,KCR,-,-,false,true,7%,false,71%,6.08,6080.0,0.45,0.44,0.02,0.0,0.0,0.001,0.07,30%,6.23,Main,0.16,15.43,0.01,3.8,2.63,69%,0.234,0.284,0.391,0.157,0.294,0.329,0.337,0.341,3.55,0.9,0.21,0.0,0.04,0.83,0.52,0.19,0.01,0.12,1.39,15357.0,
265,37078.0,Austin Slater,R,NYY,TOR,1,--,5,false,false,false,-,-,Kevin Gausman,Alejandro Kirk (+),-,NYY,-,-,false,true,21%,false,67%,6.07,6070.0,0.38,0.39,0.06,0.02,0.01,0.001,0.07,26%,6.58,Main,0.2,15.37,0.01,3.73,2.51,67%,0.238,0.314,0.381,0.143,0.308,0.324,0.338,0.308,3.34,1.11,0.34,0.0,0.03,0.8,0.54,0.14,0.02,0.1,1.27,37078.0,
266,6827632.0,Thomas Saggese,R,STL,SFG,2400,2B,5,false,false,true,-,-,Carson Seymour,Patrick Bailey (++),-,STL,-,-,false,true,2%,false,67%,6.04,2.52,0.41,0.39,0.04,0.02,0.01,0.001,0.08,15%,6.1,Main,0.46,15.03,2.6,3.98,2.16,54%,0.254,0.303,0.363,0.109,0.294,0.294,0.272,0.231,3.7,0.88,0.22,0.0,0.05,0.94,0.67,0.18,0.02,0.06,1.34,6827632.0,
267,4060903.0,Jorge Barrosa,B,ARI,BOS,2100,OF,8,false,false,true,-,-,Payton Tolle,Carlos Narvaez (N),-,ARI,Closed,-,true,true,0%,false,70%,6.03,2.87,0.38,0.4,0.09,0.02,0.04,0.001,0.08,16%,6.06,Main,0.22,15.29,3.71,3.8,1.9,50%,0.239,0.303,0.36,0.121,0.293,0.278,0.186,0.316,3.42,0.88,0.31,0.02,0.02,0.82,0.55,0.18,0.02,0.06,1.23,4060903.0,
268,14700.0,James McCann,R,ARI,BOS,1,--,6,false,false,false,-,-,Payton Tolle,Carlos Narvaez (N),-,ARI,Closed,-,true,true,9%,false,68%,6.03,6030.0,0.44,0.42,0.02,0.01,0.02,0.001,0.07,24%,6.3,Main,0.28,14.86,0.01,3.81,2.09,55%,0.243,0.298,0.378,0.135,0.298,0.289,0.28,0.32,3.51,1.02,0.24,0.0,0.04,0.85,0.58,0.17,0.01,0.09,1.33,14700.0,
269,6303703.0,Connor Norby,R,MIA,PHI,3700,3B,6,false,false,true,-,-,Cristopher Sanchez,J.T. Realmuto (N),-,MIA,Closed,-,true,true,1%,false,63%,6.03,1.63,0.38,0.38,0.06,0.03,0.0,0.001,0.08,17%,6.04,Main,0.3,15.51,1.28,3.88,2.64,68%,0.248,0.304,0.372,0.124,0.298,0.317,0.32,0.335,3.58,1.11,0.26,0.0,0.03,0.89,0.59,0.21,0.02,0.07,1.33,6303703.0,
270,3202061.0,Brayan Rocchio,B,CLE,TBR,2600,2B/SS,8,false,false,true,-,-,Ian Seymour,Hunter Feduccia (N),Jansen Visconti (H),TAM01,-,-,false,false,9%,false,63%,6.03,2.32,0.34,0.38,0.11,0.03,0.03,0.001,0.08,23%,6.17,Main,0.24,15.59,1.91,3.8,2.28,60%,0.238,0.291,0.37,0.132,0.291,0.284,0.296,0.265,3.49,0.79,0.23,0.0,0.04,0.83,0.56,0.16,0.02,0.09,1.29,3202061.0,
271,6538775.0,Jac Caglianone,L,KCR,MIN,2300,OF,8,false,false,true,-,-,Pablo Lopez,Ryan Jeffers (N),-,KCR,-,-,true,true,4%,false,76%,6.02,2.62,0.41,0.44,0.02,0.01,0.0,0.001,0.08,28%,6.12,Main,0.16,15.55,2.06,3.61,2.39,66%,0.243,0.304,0.403,0.16,0.307,0.306,0.33,,3.31,0.79,0.25,0.02,0.04,0.8,0.52,0.15,0.03,0.11,1.33,6538775.0,
272,15236.0,Wilmer Flores,R,SFG,STL,1,--,5,false,false,false,-,-,Michael McGreevy,James Crooks (N),-,STL,-,H,false,false,0%,false,61%,6.02,6020.0,0.45,0.42,0.0,0.0,0.0,0.001,0.08,25%,6.02,Main,0.44,14.73,0.01,4.24,2.52,59%,0.228,0.281,0.34,0.112,0.275,0.292,0.274,0.284,3.95,0.61,0.24,0.0,0.05,0.9,0.66,0.14,0.0,0.1,1.34,15236.0,
273,2039236.0,Eli White,R,ATL,SEA,1,--,8,false,false,false,-,-,Logan Gilbert,Cal Raleigh (++),-,ATL,-,-,false,true,5%,false,61%,6.01,6010.0,0.36,0.38,0.13,0.04,0.01,0.001,0.07,23%,6.15,Main,0.2,15.84,0.01,3.64,2.15,59%,0.234,0.278,0.369,0.135,0.283,0.298,0.306,0.307,3.41,1.15,0.18,0.0,0.04,0.8,0.54,0.14,0.03,0.09,1.26,2039236.0,
274,6147630.0,Leonardo Rivas,B,SEA,ATL,1,--,9,false,false,false,-,-,Chris Sale,Drake Baldwin (N),-,ATL,-,-,true,false,10%,false,31%,6.01,6010.0,0.28,0.35,0.19,0.03,0.07,0.001,0.06,14%,6.31,Main,0.22,15.4,0.01,3.64,2.13,59%,0.238,0.32,0.341,0.103,0.299,0.298,0.28,0.337,3.16,0.95,0.38,0.01,0.03,0.75,0.55,0.13,0.01,0.05,1.08,6147630.0,
