,player_name,pitcher,fDurability,fERA,fControl,fStuff
1754,Kannon Kemp,807748,78.0,,,
1756,Karson Milbrandt,703596,109.0,,,
1757,Kash Mayfield,824026,101.0,,,
1758,Keagan Gillies,687482,135.0,,,
1762,Keeler Morfe,808323,48.0,,,
1764,Keiverson Ramirez,808138,40.0,,,
1765,Kelly Austin,675502,133.0,,,
1767,Kelvin Ramirez,699062,127.0,,,
1768,Kelvis Salcedo,808383,66.0,,,
1771,Kendeglys Virguez,802068,40.0,,,
1772,Kendry Chourio,830402,74.0,,,
1773,Kendry Rojas,696070,107.0,,,
1774,Kendy Richard,821062,50.0,,,
1777,Kenny Serwa,690162,129.0,,,
1780,Kenten Egbert,687881,114.0,,,
1781,Kenya Huggins,695761,81.0,,,
1782,Kenyon Yovan,668719,128.0,,,
1783,Kevin Abel,674265,126.0,,,
1784,Kevin Camacho,814268,70.0,,,
1789,Kevin Kopps,667434,120.0,,,
1791,Kevin Stevens,805728,40.0,,,
1793,Keyner Benitez,808547,54.0,,,
1794,Keyner Martinez,815212,66.0,,,
1795,Keyshawn Askew,681094,121.0,,,
1796,Keythel Key,700322,97.0,,,
1797,Khal Stephen,701590,114.0,,,
1798,Khristian Curtis,694753,128.0,,,
1799,Kiefer Lord,811296,40.0,,,
1802,Kleiber Olmedo,811598,88.0,,,
1803,Kleyderve Andrade,804694,40.0,,,
1807,Koen Moreno,691103,66.0,,,
1808,Kohl Drake,684442,91.0,,,
1809,Kohl Franklin,681673,40.0,,,
1811,Kolton Curtis,806641,116.0,,,
1813,Konner Eaton,820825,99.0,,,
1817,Kruz Schoolcraft,828244,40.0,,,
1822,Kyle Amendt,694900,103.0,,,
1825,Kyle Bischoff,680253,124.0,,,
1827,Kyle Carr,694805,128.0,,,
1828,Kyle DeGroat,826940,40.0,,,
1837,Kyle Jones,675781,40.0,,,
1838,Kyle Larsen,701686,72.0,,,
1840,Kyle Luckham,680734,124.0,,,
1844,Kyle Robinson,701836,82.0,,,
1845,Kyle Roche,828314,116.0,,,
1846,Kyle Scott,815066,81.0,,,
1848,Kyle Whitten,671093,47.0,,,
1850,L.P. Langevin,692137,61.0,,,
1851,LJ McDonough,690229,108.0,,,
1852,Lael Lockhart,679712,125.0,,,
1857,Landen Maroudis,805793,60.0,,,
1859,Landon Beidelschies,804860,40.0,,,
1860,Landon Harper,804542,117.0,,,
1862,Landon Sims,683085,125.0,,,
1863,Landon Tomkins,814280,119.0,,,
1866,Larson Kindreich,695465,117.0,,,
1867,Layonel Ovalles,693803,89.0,,,
1869,Leandro Calderon,699214,97.0,,,
1870,Lebarron Johnson Jr.,694316,54.0,,,
1871,Lenny Torres,678013,135.0,,,
1873,Leon Hunter Jr.,688456,85.0,,,
1874,Leonard Garcia,692623,124.0,,,
1875,Leonel Sequera,800320,91.0,,,
1876,Levi Sterling,815552,40.0,,,
1878,Levi Wells,694370,126.0,,,
1879,Liam Doyle,824604,45.0,,,
1881,Liam Paddack,822473,105.0,,,
1882,Liam Simon,687216,64.0,,,
1883,Liam Sullivan,807715,54.0,,,
1884,Liomar Martinez,801737,86.0,,,
1885,Livan Reinoso,802984,118.0,,,
1890,Logan Boyer,669188,101.0,,,
1893,Logan Forsythe,702649,44.0,,,
1897,Logan Martin,814803,88.0,,,
1898,Logan McGuire,695661,129.0,,,
1899,Logan Mercado,694781,99.0,,,
1901,Logan Rinehart,686827,41.0,,,
1902,Logan Samuels,808469,86.0,,,
1903,Logan Tabeling,805841,116.0,,,
1904,Logan Van Treeck,689912,40.0,,,
1907,Logan Whitaker,681315,74.0,,,
1908,Logan Workman,694312,131.0,,,
1909,Lorenzo Encarnacion,699230,64.0,,,
1914,Lucas Braun,814351,123.0,,,
1915,Lucas Elissalt,827640,111.0,,,
1919,Lucas Gordon,690981,124.0,,,
1920,Lucas Kelly,805220,53.0,,,
1923,Lucas Wepf,689233,71.0,,,
1925,Luis Aguilar,806948,50.0,,,
1926,Luis Alvarez,700351,86.0,,,
1927,Luis Arestigueta,808244,40.0,,,
1928,Luis Avila,809701,109.0,,,
1929,Luis Beltrán,808055,88.0,,,
1930,Luis Carias,808218,40.0,,,
1934,Luis Cohen,800324,115.0,,,
1937,Luis De La Torre,815219,81.0,,,
1938,Luis De Leon,801725,104.0,,,
1941,Luis Flores,800058,120.0,,,
1947,Luis Gastelum,703725,125.0,,,
1948,Luis German,702445,118.0,,,
1950,Luis Gonzalez - 800461,800461,40.0,,,
1953,Luis Gutierrez,692294,133.0,,,
1955,Luis Martinez-Gomez,815292,75.0,,,
1959,Luis Moreno - 691032,691032,141.0,,,
1961,Luis Palacios,672712,136.0,,,
1963,Luis Perales,691384,79.0,,,
1965,Luis Quinones,687879,50.0,,,
1966,Luis Reyes - 807001,807001,117.0,,,
1967,Luis Rodriguez - 812160,812160,94.0,,,
1968,Luis Rujano,701329,120.0,,,
1969,Luis Serna,702436,62.0,,,
1972,Luis Torres,800187,40.0,,,
1973,Luis Valdez,692835,40.0,,,
1974,Luis Vargas,682855,64.0,,,
1976,Luis Velasquez,686433,43.0,,,
1977,Luke Albright,681475,68.0,,,
1978,Luke Bell,687259,129.0,,,
1979,Luke Craig,823996,40.0,,,
1980,Luke Fox,803183,111.0,,,
1981,Luke Hayden,695569,85.0,,,
1982,Luke Holman,695705,40.0,,,
1984,Luke Jewett,695609,81.0,,,
1985,Luke Johnson,810022,58.0,,,
1986,Luke Lashutka,828518,87.0,,,
1989,Luke Murphy,684665,118.0,,,
1991,Luke Russo,689726,55.0,,,
1992,Luke Savage,694504,74.0,,,
1993,Luke Sinnard,820827,89.0,,,
1994,Luke Taggart,689450,59.0,,,
1997,Luke Young,805272,127.0,,,
2000,Mack Anglin,683084,40.0,,,
2001,Maddux Bruns,691772,83.0,,,
2003,Magnus Ellerts,701884,124.0,,,
2004,Maicol Reyes,829410,40.0,,,
2005,Maikel Miralles,808063,101.0,,,
2006,Manuel Castro,701195,124.0,,,
2007,Manuel Genao,808510,62.0,,,
2008,Manuel Medina,686859,73.0,,,
2009,Manuel Mercedes,692352,125.0,,,
2012,Manuel Rodriguez - 804973,804973,106.0,,,
2013,Manuel Urias,679893,113.0,,,
2015,Marcelo Perez,681041,93.0,,,
2017,Marco Jimenez,672380,119.0,,,
2018,Marco Raya,694397,140.0,,,
2019,Marcos Herrera,800154,109.0,,,
2020,Marcus Johnson,687189,95.0,,,
2021,Marcus Morgan,808861,40.0,,,
2023,Mariano Salomon,807814,66.0,,,
2024,Marino Santy,696091,105.0,,,
2025,Mark Adamiak,686672,125.0,,,
2027,Mark Manfredi,815081,136.0,,,
2028,Mark McLaughlin,687202,118.0,,,
2030,Marlon Nieves,812363,64.0,,,
2031,Marques Johnson,688730,107.0,,,
2032,Marquis Grissom Jr.,671726,73.0,,,
2035,Mason Adams,690279,45.0,,,
2036,Mason Albright,695476,133.0,,,
2037,Mason Auer,687020,41.0,,,
2040,Mason Burns,826314,150.0,,,
2042,Mason Erla,680451,47.0,,,
2044,Mason Green,679057,142.0,,,
2045,Mason Marriott,696277,40.0,,,
2046,Mason McGwire,702576,40.0,,,
2048,Mason Miller - 692223,692223,85.0,,,
2050,Mason Molina,695766,86.0,,,
2052,Mason Moore,823115,40.0,,,
2053,Mason Morris,702568,48.0,,,
2054,Mason Nichols,805783,45.0,,,
2056,Mason Vinyard,804912,123.0,,,
2057,Mathew Peters,802963,54.0,,,
2058,Mathias LaCombe,807187,51.0,,,
2059,Matt Ager,700400,105.0,,,
2060,Matt Allan,682929,41.0,,,
2068,Matt Canterino,683764,40.0,,,
2070,Matt Cronin,669091,50.0,,,
2073,Matt Duffy - 683314,683314,40.0,,,
2075,Matt Gabbert,814290,65.0,,,
2078,Matt Jachec,801367,92.0,,,
2079,Matt Keating,702046,122.0,,,
2083,Matt McShane,823791,58.0,,,
2085,Matt Mikulski,694392,95.0,,,
2087,Matt Pushard,690155,150.0,,,
2089,Matt Seelinger,676910,118.0,,,
2092,Matt Tiberia,828510,40.0,,,
2095,Matt Wilkinson,683363,126.0,,,
2096,Matthew Bollenbacher,809232,111.0,,,
2101,Mavis Graves,703496,100.0,,,
2102,Max Alba,681294,142.0,,,
2103,Max Carlson,690967,63.0,,,
2106,Max Gieg,688944,95.0,,,
2109,Max Martin,822317,41.0,,,
2111,Max Rajcic,691008,142.0,,,
2115,Melkis Hernandez,800292,104.0,,,
2116,Melvin Hernandez,808329,80.0,,,
2117,Merrick Baldo,813707,108.0,,,
2119,Merritt Beeker,701726,78.0,,,
2120,Mervin Fell,807818,105.0,,,
2121,Micah Ashman,809840,100.0,,,
2122,Micah Dallas,690921,130.0,,,
2123,Micah Ottenbreit,695648,40.0,,,
2124,Michael Arias,683522,108.0,,,
2126,Michael Caldon,828511,140.0,,,
2127,Michael Carpenter,827625,99.0,,,
2128,Michael Cuevas,689821,85.0,,,
2130,Michael Flynn,663901,97.0,,,
2131,Michael Forret,702650,100.0,,,
2132,Michael Fowler,694725,49.0,,,
2135,Michael Hobbs,669419,120.0,,,
2137,Michael Kennedy,702604,77.0,,,
2139,Michael Knorr,681077,117.0,,,
2145,Michael Morales,691786,117.0,,,
2146,Michael Perez,805872,105.0,,,
2150,Michael Prosecky,687087,110.0,,,
2151,Michael Ross,828374,104.0,,,
2153,Michael Sansone,806333,117.0,,,
2157,Michael Trausch,815301,100.0,,,
2158,Michael Valverde,814275,40.0,,,
2160,Michael Watson,828594,121.0,,,
2164,Miguel Cienfuegos,800550,102.0,,,
2166,Miguel Mendez,700280,108.0,,,
2169,Miguel Ullola,699044,143.0,,,
2170,Miguelangel Boadas,691629,40.0,,,
2178,Mike Paredes,702474,136.0,,,
2181,Mike Villani,814525,97.0,,,
2182,Mike Walsh,805315,113.0,,,
2184,Mikey Tepper,694366,40.0,,,
2187,Miqueas Mercedes,823650,48.0,,,
2188,Misael Tamarez,685377,137.0,,,
2189,Mitch Bratt,683352,128.0,,,
2192,Mitch Myers,688490,68.0,,,
2193,Mitch Neunborn,666748,130.0,,,
2197,Mitchell Tyranski,680454,130.0,,,
2198,Moises Chace,691330,53.0,,,
2199,Morgan McSweeney,669682,120.0,,,
2202,Najer Victor,695402,99.0,,,
2204,Nate Ackenhausen,806004,74.0,,,
2205,Nate Dohm,702296,111.0,,,
2207,Nate Garkow,828353,104.0,,,
2208,Nate Payne,827626,52.0,,,
2210,Nate Peterson,685396,137.0,,,
2211,Nate Savino,691014,109.0,,,
2212,Nate Wohlgemuth,691028,50.0,,,
2213,Nathan Blasick,802136,96.0,,,
2214,Nathan Dettmer,700579,84.0,,,
2216,Nathan Karaffa,688087,40.0,,,
2217,Nathan Lavender,681320,40.0,,,
2219,Nathanael Cruz,691371,71.0,,,
2220,Nazier Mulé,702271,90.0,,,
2221,Nelfy Ynfante,800295,87.0,,,
2222,Nelson L. Alvarez,670389,87.0,,,
2224,Nestor German,815148,125.0,,,
2225,Nestor Lorant,686544,98.0,,,
2227,Nic Swanson,702462,107.0,,,
2228,Nicholas Judice,700113,40.0,,,
2230,Nick Altermatt,805892,93.0,,,
2233,Nick Brink,813752,84.0,,,
2235,Nick Conte,694921,116.0,,,
2236,Nick Davila,689546,102.0,,,
2237,Nick Dean,686953,80.0,,,
2238,Nick Dombkowski,694298,129.0,,,
2239,Nick Frasso,693308,106.0,,,
2240,Nick Fraze,684946,73.0,,,
2242,Nick Hull,701314,116.0,,,
2243,Nick Jones,694559,109.0,,,
2244,Nick Krauth,689242,80.0,,,
2245,Nick Lockhart,686957,40.0,,,
2248,Nick Maldonado,686529,44.0,,,
2249,Nick Margevicius,676606,64.0,,,
2252,Nick Merkel,806581,88.0,,,
2255,Nick Payero,809579,116.0,,,
2262,Nick Sando,805311,132.0,,,
2263,Nick Sinacola,701161,76.0,,,
2265,Nick Wissman,828470,118.0,,,
2267,Nick Zwack,686873,96.0,,,
2269,Nico Zeglin,689901,40.0,,,
2270,Nicolas Carreno,807993,40.0,,,
2271,Nicolas Cruz,800395,82.0,,,
2272,Nigel Belgrave,811310,142.0,,,
2274,Niko Mazza,695789,121.0,,,
2275,Noah Beal,695063,125.0,,,
2278,Noah Dean,688629,119.0,,,
2279,Noah Hall,801801,101.0,,,
2281,Noah Ruen,815125,51.0,,,
2282,Noah Schultz,702273,90.0,,,
2283,Noah Song,679977,91.0,,,
2285,Noble Meyer,800611,99.0,,,
2286,Nolan DeVos,801700,51.0,,,
2289,Nolan Perry,804526,40.0,,,
2290,Nolan Santos,813828,40.0,,,
2291,Nolan Sparks,822463,59.0,,,
2292,Ocean Gabonia,695589,121.0,,,
2296,Orlando Gonzalez,701432,80.0,,,
2297,Orlando Ortiz-Mayr,689508,121.0,,,
2299,Oscar Rayo,699325,117.0,,,
2303,Ovis Portes,802086,111.0,,,
2304,Owen Hackman,813706,90.0,,,
2305,Owen Hall,815157,40.0,,,
2306,Owen Holt,700177,50.0,,,
2307,Owen Kellington,701685,64.0,,,
2309,Owen Murphy,702566,63.0,,,
2310,Owen Proksch,810896,46.0,,,
2312,Owen Wild,801643,145.0,,,
2314,Pablo Aldonis,692454,58.0,,,
2322,Parker Smith,809789,84.0,,,
2323,Pat Gallagher,693483,114.0,,,
2324,Pat Monteverde,687287,143.0,,,
2325,Patricio Aquino,699223,109.0,,,
2326,Patrick Copen,814527,111.0,,,
2328,Patrick Halligan,701856,119.0,,,
2330,Patrick Reilly,694345,40.0,,,
2334,Paul Bonzagni,805823,40.0,,,
2338,Paul Wilson,800618,40.0,,,
2339,Paulshawn Pasqualotto,695308,129.0,,,
2342,Paxton Thompson,801505,80.0,,,
2343,Payton Martin,806293,93.0,,,
2346,Pedro Da Costa Lemos,692038,123.0,,,
2347,Pedro Reyes,693804,40.0,,,
2350,Pete Hansen,677337,141.0,,,
2352,Peter Heubeck,695646,77.0,,,
2356,Peter Van Loon,687967,119.0,,,
2357,Peyton Alford,688230,125.0,,,
2359,Peyton Fosher,833439,50.0,,,
2360,Peyton Olejnik,803021,93.0,,,
2361,Peyton Pallette,688883,143.0,,,
2362,Peyton Stumbo,814482,123.0,,,
2364,Phil Fox,813636,148.0,,,
2367,Pierce Coppola,695518,50.0,,,
2368,Pierce George,703670,87.0,,,
2371,Po-Yu Chen,696040,131.0,,,
2374,Preston Howey,813796,92.0,,,
2375,Quinn Mathews,687273,128.0,,,
2377,Quinton Low,701703,40.0,,,
2378,R.J. Dabovich,681924,59.0,,,
2379,R.J. Gordon,822161,144.0,,,
2380,R.J. Sales,701680,111.0,,,
2381,RJ Petit,696275,138.0,,,
2382,RJ Shunck,836071,44.0,,,
2383,Rafael Gonzalez,808003,64.0,,,
2385,Rafael Sanchez,803596,101.0,,,
2386,Rafe Schlesinger,701178,92.0,,,
2387,Raimon Gomez,703148,46.0,,,
2388,Raimy Rodriguez,800321,115.0,,,
2390,Ramon Marquez,827408,40.0,,,
2391,Ramsey David,687062,96.0,,,
2392,Randel Clemente,695003,114.0,,,
2398,Raudy Rivera,811623,65.0,,,
2399,Raul Alcantara,678921,124.0,,,
2400,Raul Brito,669993,121.0,,,
2403,Rayner Castillo,698982,103.0,,,
2404,Rayven Antonio,810982,82.0,,,
2408,Reggie Crawford,686846,40.0,,,
2410,Reid Johnston,694773,40.0,,,
2411,Reid VanScoter,804577,112.0,,,
2412,Reidis Sena,684128,103.0,,,
2413,Reinold Navarro,821116,49.0,,,
2419,Reynaldo Yean,702905,102.0,,,
2420,Reynardo Cruz,699106,66.0,,,
2421,Rhett Kouba,688763,118.0,,,
2423,Ricardo Brizuela,804870,93.0,,,
2424,Ricardo Estrada,698962,82.0,,,
2426,Ricardo Velez,703106,133.0,,,
2427,Ricardo Yan,700282,98.0,,,
2430,Richard Fernandez,803370,49.0,,,
2432,Richard Gallardo,682620,40.0,,,
2433,Richard Guasch,683014,117.0,,,
2435,Ricky Castro,690462,114.0,,,
2437,Ricky Tiedemann,694357,40.0,,,
2440,Riley Cooper,694855,83.0,,,
2441,Riley Cornelio,683000,130.0,,,
2442,Riley Frey,811319,91.0,,,
2443,Riley Gowens,803035,120.0,,,
2444,Riley Huge,803314,116.0,,,
2445,Riley Maddox,824600,44.0,,,
2446,Riley Martin,702303,137.0,,,
2449,Rio Britton,694833,40.0,,,
2450,Riskiel Tineo,805144,97.0,,,
2455,Robby Ahlstrom,695239,143.0,,,
2456,Robby Snelling,702281,150.0,,,
2457,Robert Cranz,801128,47.0,,,
2464,Rocco Reid,701793,70.0,,,
2466,Rodney Boone,674868,74.0,,,
2467,Roel Garcia III,684967,57.0,,,
2470,Roman Angelo,809109,136.0,,,
2471,Roman Phansalkar,676502,105.0,,,
2473,Ronan Kopp,691947,140.0,,,
2476,Roque Gutierrez,692262,111.0,,,
2477,Rorik Maltrud,702045,108.0,,,
2478,Ross Carver,687102,116.0,,,
2479,Ross Dunn,694933,40.0,,,
2482,Ruben Galindo,692020,85.0,,,
2483,Ruddy Gomez,803276,108.0,,,
2484,Russell Smith,669080,45.0,,,
2485,Ryan Ammons,686825,97.0,,,
2486,Ryan Andrade,822876,116.0,,,
2488,Ryan Birchard,804670,91.0,,,
2490,Ryan Bourassa,802180,118.0,,,
2492,Ryan Brown - 688664,688664,40.0,,,
2493,Ryan Brown - 811286,811286,116.0,,,
2494,Ryan Bruno,691943,81.0,,,
2496,Ryan Cardona,701318,117.0,,,
2497,Ryan Costeiu,695065,86.0,,,
2498,Ryan Cusick,680743,121.0,,,
2499,Ryan Degges,813869,125.0,,,
2500,Ryan Dromboski,823804,109.0,,,
2504,Ryan Gallagher,801594,127.0,,,
2505,Ryan Garcia,674114,123.0,,,
2507,Ryan Harbin,689877,124.0,,,
2508,Ryan Hawks,686470,105.0,,,
2510,Ryan Jennings,688214,121.0,,,
2511,Ryan Jensen,686754,74.0,,,
2513,Ryan Lambert,822038,117.0,,,
2514,Ryan Lobus,815590,134.0,,,
2515,Ryan Long,702465,124.0,,,
2517,Ryan Magdic,678163,120.0,,,
2520,Ryan Murphy,694885,83.0,,,
2521,Ryan Och,701000,103.0,,,
2523,Ryan Prager,696492,40.0,,,
2525,Ryan Ramsey,687547,129.0,,,
2528,Ryan Slater,695421,129.0,,,
2529,Ryan Sloan,815549,105.0,,,
2530,Ryan Smith - 823193,823193,118.0,,,
2531,Ryan Sublette,690922,109.0,,,
2534,Ryan Vanderhei,687864,111.0,,,
2536,Ryan Watson - 670245,670245,134.0,,,
2537,Ryan Watson - 701511,701511,60.0,,,
2539,Ryan Webb,669067,129.0,,,
2546,Sam Armstrong,814098,114.0,,,
2548,Sam Benschoter,680397,117.0,,,
2549,Sam Brodersen,813291,118.0,,,
2550,Sam Carlson,672277,134.0,,,
2552,Sam Garcia,822760,113.0,,,
2554,Sam Highfill,687122,85.0,,,
2555,Sam Knowlton,681060,116.0,,,
2558,Sam Ryan,687857,93.0,,,
2559,Sam Stuhr,702023,115.0,,,
2560,Sam Thoresen,679645,50.0,,,
2561,Sam Weatherly,676333,97.0,,,
2562,Sam Whiting,688519,94.0,,,
2563,Sammy Natera Jr.,696519,118.0,,,
2566,Samuel Carpio,815704,106.0,,,
2567,Samuel Colmenares,807973,40.0,,,
2568,Samuel Dutton,695542,42.0,,,
2569,Samuel Mejia,692410,84.0,,,
2570,Samuel Sanchez,808247,40.0,,,
2571,Samuel Strickland,694436,75.0,,,
2572,Sandro Santana,811139,82.0,,,
2574,Sandy Gaston,682624,107.0,,,
2576,Sandy Mejia,800237,40.0,,,
2577,Santiago Suarez,800571,99.0,,,
2578,Saul Garcia,702903,133.0,,,
2579,Saul Teran,699703,105.0,,,
2582,Sawyer Hawks,700895,41.0,,,
2583,Sayer Diederich,687040,60.0,,,
2590,Seamus Barrett,804255,40.0,,,
2591,Sean Barnett,826141,40.0,,,
2592,Sean Boyle,682044,126.0,,,
2595,Sean Harney,686184,84.0,,,
2596,Sean Hermann,702314,81.0,,,
2598,Sean Hunley,695038,127.0,,,
2599,Sean Linan,800344,72.0,,,
2601,Sean Matson,822483,123.0,,,
2606,Sean Sullivan - 696155,696155,99.0,,,
2607,Sean Sullivan - 807743,807743,92.0,,,
2608,Sebastian Gongora,807792,79.0,,,
2609,Sebastian Keane,687187,98.0,,,
2611,Sem Robberse,691828,54.0,,,
2613,Seth Chavez,702060,96.0,,,
2614,Seth Clausen,703523,40.0,,,
2617,Seth Keener,803143,76.0,,,
2618,Seth Lonsway,675920,130.0,,,
2621,Seth Shuman,670234,108.0,,,
2622,Shaddon Peavyhouse,685097,100.0,,,
2625,Shane Drohan,675660,102.0,,,
2627,Shane Marshall,686288,40.0,,,
2629,Shane Murphy,690294,124.0,,,
2630,Shane Panzini,695556,123.0,,,
2631,Shane Rademacher,815780,127.0,,,
2636,Shea Sprague,801873,115.0,,,
2638,Sheng-En Lin,806823,62.0,,,
2642,Shohei Tomioka,693388,145.0,,,
2644,Silvano Hechavarria,827664,73.0,,,
2647,Simon Miller,815043,123.0,,,
2649,Skylar Hales,813766,131.0,,,
2653,Spencer Bengard,675248,105.0,,,
2655,Spencer Giesting,801517,124.0,,,
2657,Spencer Miles,693686,40.0,,,
2663,Stefan Raeth,806288,119.0,,,
2664,Stephen Jones,682240,126.0,,,
2667,Stephen Ridings,670050,40.0,,,
2668,Sterling Patick,814507,85.0,,,
2671,Steven Echavarria,806064,106.0,,,
2674,Steven Perez,682897,132.0,,,
2676,Steven Zobac,686632,78.0,,,
2677,Stevie Emanuels,669434,122.0,,,
2678,Stiven Cruz,691602,128.0,,,
2679,Stu Flesland III,687317,113.0,,,
2680,T.J. Brock,697813,40.0,,,
2681,T.J. Fondtain,677334,76.0,,,
2683,T.J. Nichols,694375,143.0,,,
2684,T.J. Sikkema,674674,125.0,,,
2685,TJ Shook,669298,143.0,,,
2689,Tanner Bauman,703748,111.0,,,
2691,Tanner Burns,669142,126.0,,,
2692,Tanner Franklin,815119,41.0,,,
2693,Tanner Gillis,828705,105.0,,,
2695,Tanner Hall,805784,74.0,,,
2697,Tanner Jones,823017,40.0,,,
2698,Tanner Kohlhepp,681289,120.0,,,
2699,Tanner McDougal,701780,145.0,,,
2702,Tanner Smith,823801,69.0,,,
2704,Tate Kuehner,804249,103.0,,,
2708,Taylor Dollard,693440,65.0,,,
2709,Taylor Floyd,687905,118.0,,,
2713,Teddy McGraw,803141,63.0,,,
2714,Teddy Sharkey,814532,40.0,,,
2716,Tekoah Roby,694358,56.0,,,
2718,Thomas Balboni Jr.,693647,44.0,,,
2719,Thomas Farr,686671,115.0,,,
2722,Thomas Ireland,692179,93.0,,,
2723,Thomas Mangus,821431,56.0,,,
2725,Thomas Schultz,686463,111.0,,,
2726,Thomas Szapucki,663378,40.0,,,
2727,Thomas White,806258,124.0,,,
2732,Tim Naughton,676987,73.0,,,
2733,Tink Hence,693311,59.0,,,
2735,Todd Peterson,668720,65.0,,,
2742,Tommy Mace,676390,137.0,,,
2743,Tommy McCollum,695294,134.0,,,
2745,Tommy Molsky,701695,86.0,,,
2747,Tommy Romero,676720,105.0,,,
2748,Tommy Vail,694761,137.0,,,
2751,Tony Rossi,702036,118.0,,,
2754,Trace Bright,687238,113.0,,,
2756,Travis Garnett,695775,40.0,,,
2758,Travis Kuhn,674047,145.0,,,
2759,Travis MacGregor,669740,138.0,,,
2760,Travis Smith,695605,118.0,,,
2761,Travis Sthele,691017,99.0,,,
2762,Travis Sykora,805809,55.0,,,
2763,Trendan Parish,701829,40.0,,,
2764,Trennor O'Donnell,815064,46.0,,,
2765,Trent Baker,694536,137.0,,,
2766,Trent Buchanan,830485,110.0,,,
2767,Trent Harris,805345,124.0,,,
2768,Trent Hodgdon,695787,95.0,,,
2769,Trent Sellers,815587,109.0,,,
2771,Trent Turzenski,827528,51.0,,,
2772,Trenton Denholm,671143,121.0,,,
2773,Trenton Wallace,680436,84.0,,,
2774,Trevin Michael,800723,143.0,,,
2777,Trevor Harrison,807314,102.0,,,
2779,Trevor Kuncl,805321,144.0,,,
2780,Trevor Martin,694680,139.0,,,
2788,Trey Benton,668998,44.0,,,
2789,Trey Dombroski,690667,138.0,,,
2790,Trey Gibson,694346,136.0,,,
2791,Trey Gregory-Alford,807281,73.0,,,
2792,Trey McLoughlin,694381,119.0,,,
2793,Trey Pooser,823129,48.0,,,
2797,Tristan Garnett,702911,110.0,,,
2798,Tristan Smith,702280,40.0,,,
2799,Tristan Stevens,688306,42.0,,,
2803,Troy Watson,681890,128.0,,,
2804,Truman Pauley,831912,48.0,,,
2805,Trystan Vrieling,801639,112.0,,,
2808,Tucker Musgrove,814491,85.0,,,
2809,Tucker Novotny,701512,116.0,,,
2810,Twine Palmer,828520,68.0,,,
2813,Ty Cummings,807744,143.0,,,
2814,Ty Floyd,692226,40.0,,,
2815,Ty Johnson,694494,141.0,,,
2816,Ty Langenberg,807716,113.0,,,
2821,Tyler Baum,666121,140.0,,,
2823,Tyler Bradt,802680,129.0,,,
2824,Tyler Bryant,827744,65.0,,,
2825,Tyler Cleveland,804663,119.0,,,
2827,Tyler Davis - 699823,699823,142.0,,,
2833,Tyler Gough,702640,40.0,,,
2834,Tyler Guilfoil,805965,131.0,,,
2835,Tyler Hampu,812407,129.0,,,
2838,Tyler Ivey,663959,79.0,,,
2841,Tyler LaPorte,679489,133.0,,,
2843,Tyler Mattison,694331,100.0,,,
2845,Tyler McLoughlin,823230,45.0,,,
2846,Tyler Morgan,809499,49.0,,,
2847,Tyler Myrick,686924,137.0,,,
2848,Tyler Naquin,571980,64.0,,,
2852,Tyler Samaniego,701719,106.0,,,
2853,Tyler Santana,687825,124.0,,,
2854,Tyler Schlaffer,690370,78.0,,,
2855,Tyler Schoff,694887,53.0,,,
2856,Tyler Schweitzer,805326,145.0,,,
2857,Tyler Stuart,701603,49.0,,,
2858,Tyler Switalski,802000,128.0,,,
2859,Tyler Thornton,696263,110.0,,,
2860,Tyler Uberstine,700413,94.0,,,
2861,Tyler Van Dyke,807549,48.0,,,
2862,Tyler Vogel,804922,115.0,,,
2867,Tyrone Yulie,682944,82.0,,,
2868,Tyson Guerrero,694553,43.0,,,
2869,Tyson Hardin,824620,83.0,,,
2871,Tyson Neighbors,695695,99.0,,,
2872,Tzu-Chen Sha,809223,103.0,,,
2873,Ubaldo Soto,808161,66.0,,,
2874,Ubert Mejias,811229,113.0,,,
2876,Valentin Linarez,679066,129.0,,,
2877,Victor Cabreja,800573,109.0,,,
2878,Victor Garcia,806625,104.0,,,
2880,Victor Juarez,692589,137.0,,,
2881,Victor Lizarraga,694205,126.0,,,
2883,Victor Simeon,686807,127.0,,,
2886,Vince Reilly,805291,69.0,,,
2892,Walbert Urena,700712,127.0,,,
2894,Walker Powell,689608,88.0,,,
2895,Walter Ford,703609,90.0,,,
2897,Wande Torres,800485,113.0,,,
2898,Wander Guante,685588,104.0,,,
2901,Wei-En Lin,827734,125.0,,,
2902,Welinton Herrera,700327,131.0,,,
2903,Wellington Aracena,800286,82.0,,,
2904,Wen Hui Pan,808207,40.0,,,
2905,Wes Benjamin,605138,93.0,,,
2907,Wesley Moore,667744,107.0,,,
2911,Wil Jensen,669192,79.0,,,
2912,Wilber Dotel,696062,118.0,,,
2913,Wilfred Alvarado,807963,68.0,,,
2914,Wilian Bormie,693781,111.0,,,
2915,Wilkel Hernandez,665859,133.0,,,
2916,Wilkin Paredes,808051,107.0,,,
2917,Wilking Rodriguez,516853,95.0,,,
2918,Will Bednar,687218,111.0,,,
2919,Will Brian,684608,76.0,,,
2920,Will Cannon,825756,136.0,,,
2921,Will Childers,682999,135.0,,,
2922,Will Dion,702021,133.0,,,
2923,Will Johnston,690658,145.0,,,
2925,Will Koger,695572,40.0,,,
2926,Will Mabrey,801412,50.0,,,
2927,Will McCausland,823790,66.0,,,
2928,Will Riley,703042,40.0,,,
2929,Will Rudy,805733,44.0,,,
2930,Will Sanders,691739,141.0,,,
